probability,word
0.04773013,group
0.035598066,crown
0.028335275,parent
0.02369552,company
0.02356665,net_income
0.020899983,material
0.019779107,billion
0.019650027,singapore
0.018845307,tax
0.01826954,main
0.015732154,canal
0.015298795,assets
0.015088407,write
0.013555286,unite
0.01338075,consequence
0.01269882,salomon
0.011944578,operate
0.011738912,partial_derivative
0.011334337,partially
0.010812877,portfolio
0.010706356,respectively
0.010305161,repair
0.01021347,propose
0.009705762,dividend
0.009626843,majority
0.008790404,countrywide
0.00877285,official
0.008300773,bachelor_of_arts
0.00792902,lawrence
0.0076112556,investing
0.007300909,fiscal
0.0072366563,expense
0.0071058054,recur
0.007101219,originate
0.007091227,employee_turnover
0.007039093,seaway
0.007009972,transportation
0.006673148,year
0.006504245,lake
0.0064787017,chiefly
0.006295611,morris
0.006295611,bruxelles
0.006201164,consolidate
0.00607666,offset
0.0060530906,tie
0.0058448478,cosine
0.0057300352,schedule
0.0055256826,activity
0.0054729986,length
0.0054409797,health
0.0054079928,hands
0.0053715706,facility
0.0053457576,exceeding
0.005289369,state
0.0052338443,technical_school
0.005166685,open
0.004838027,slightly
0.004702486,add
0.00454129,development
0.0045268694,lake_ontario
0.004443974,office
0.0044384124,today
0.0043289405,second
0.004257752,symbol
0.004092903,ordinary
0.00407724,insurance_company
0.004029648,preliminary
0.0039718,prognosis
0.0039683757,reverse
0.003966338,antimony
0.0039477185,property
0.0039317785,november
0.003913116,manage
0.0038699214,precaution
0.0036256977,step
0.0035558671,pay
0.0035350153,retention
0.0034035097,develop
0.0033842355,acknowledge
0.0032584013,broad
0.0031918907,travel
0.0031843064,sodium
0.003143033,lambert
0.00311946,free
0.0031030697,know
0.0030663665,tonnage
0.0028788024,intangible
0.0027235972,blame
0.0026935728,gross_sales
0.0026823846,sa
0.0026767843,casualty
0.002638798,liquid
0.0025708477,opening
0.0025646987,associate
0.0024342304,uracil
0.0023835085,history
0.0023492437,corporate
0.0023022096,trading
0.0022717,generate
0.0022397728,personal
0.0022335274,penuche
0.0021488105,harmonize
0.0021373783,contempt
0.0021370198,behavior
0.0021248143,estimate
0.0020987452,combine
0.0020299768,item
0.0020239525,payment
0.001994983,erie
0.001969156,motion
0.0019036598,car
0.001888287,knoll
0.0017815989,consult
0.0017806579,profitableness
0.001770021,represent
0.0017524863,handling
0.0017398071,losings
0.0016936507,volatile
0.0016650421,approximately
0.0016643443,burden
0.0016246112,person
0.0015881966,cause
0.001502807,expect
0.0015018557,hart
0.0014715253,include
0.0014517569,recognize
0.0014483371,weakening
0.0013638983,print
0.0013273322,vienna
0.0012894756,ad
0.0012061916,present
0.0012039483,income
0.0012008063,unprecedented
0.0011982765,winter
0.0011038803,firm
0.0010800865,responsible
0.0010125883,mild
0.00096745865,replacement
0.00093737076,eligible
0.000901873,elimination
0.00090075127,policyholder
0.00090075127,dane
0.0008965869,murder
0.0008481977,share
0.00081536354,rush
0.0008115986,malaysian
0.0008115878,confuse
0.0008025441,spend
