probability,word
0.066926695,state
0.06645785,trade
0.058159955,second
0.037535097,uracil
0.03490621,japan
0.018740963,japanese
0.0154931545,official
0.013153046,unite
0.0120192,agreement
0.011986949,export
0.011881704,duty
0.010742168,import
0.00929428,deficit
0.008867272,universe
0.008748229,general_agreement_on_tariffs_and_trade
0.008593299,foreign
0.00858953,excess
0.0079648895,negotiation
0.0078908345,washington
0.007851235,curate
0.0070784367,year
0.007067877,good
0.0066098133,economic
0.006235696,market
0.0061296807,government
0.0061114896,attempt
0.0060632327,taiwan
0.005307438,dispute
0.005258708,war
0.0052476283,economy
0.0050860303,sanction
0.0049836948,cut
0.0049639954,tokyo
0.0047235885,domestic
0.004674177,international
0.0044916305,enforce
0.0044260295,meeting
0.0043149744,plan
0.0041906224,aid
0.0041854223,growth
0.004086479,treaty
0.0039747935,add
0.0038933966,chip
0.003638082,general
0.003632114,reduce
0.0034860796,include
0.00338415,merchandise
0.0033165305,issue
0.003311,trading
0.003302728,round
0.0033013707,korea
0.0032298947,visit
0.0031940772,semiconductor
0.0031482454,congress
0.0031461713,open
0.0031416304,billion
0.0030736683,ministry
0.0030114916,bilateral
0.0028684407,retaliation
0.0028073401,development
0.0026768814,name
0.0026259734,council
0.0026205222,see
0.0025974994,sign
0.0025501845,protectionist
0.0025429728,policy
0.0025397735,senior
0.0024848029,south
0.0024398013,representative
0.0023887423,end
0.0023878221,new
0.0023559914,time
0.0023205162,imbalance
0.002290573,reporter
0.0022791408,consequence
0.0022469903,promote
0.002232438,boost
0.0022270475,need
0.0022269625,problem
0.002209454,relations
0.0021030186,measure
0.0020425664,large
0.0020339126,side
0.0020227542,urge
0.0020199793,subsidy
0.0020133622,warn
0.002013014,continue
0.002009295,announce
0.0020091694,hanker
0.0019899884,reach
0.0019891262,allege
0.0019436977,say
0.0019175386,beginning
0.0019119107,necessitate
0.0018986231,privation
0.0018830575,agricultural
0.0018750848,diplomat
0.0018635063,free
0.0018579076,old_age
0.0018094582,lead
0.0018026772,week
0.0017675852,industry
0.0017630741,protectionism
0.0017217794,april
0.0017216578,soviet
0.0017202004,set
0.0017174121,rise
0.0017080985,american
0.0016901332,western
0.0016507232,establish
0.0016408429,reform
0.0016198569,demand
0.0016106138,exporter
0.0016017692,high
0.0015956372,external
0.0015876151,try
0.0015779005,decision
0.0015589441,expect
0.0015428896,benefit
0.0015317254,keep
0.0014912102,worth
0.0014763932,hope
0.0014757499,hit
0.0014742848,fix
0.0014393786,balance
0.0014217711,curb
0.0014207261,certain
0.0014155766,days
0.0013932786,head
0.0013893936,industrial
0.0013891418,administration
0.0013797854,abroad
0.0013788185,soon
0.0013701796,stay
0.0013496691,secretary
0.0013496375,committee
0.0013437324,spouse
0.0013425034,leadership
0.0013418864,entree
0.0013408706,survey
0.0013298397,practice
0.0013199615,gap
0.0013137589,pressure
0.0012920311,range
0.0012912896,member
0.001278342,show
0.0012727147,current
0.001272608,economist
0.0012599053,increase
0.0012488519,particularly
0.0012472997,budget
0.0012435234,concern
