probability,word
0.038278442,air
0.037079446,state
0.02846459,estate
0.027799375,real_number
0.0274909,brown
0.027102869,ally
0.020370448,partnership
0.01906855,bacillus
0.017675912,class
0.015742728,gram
0.0151016945,rainbow
0.011758155,second
0.010334376,service
0.009434136,lyon
0.009407484,share
0.008821342,percentage
0.008351955,resort
0.008340612,services
0.008295803,airline
0.008055642,hearer
0.0072865486,master
0.007133593,commonwealth
0.007062712,international
0.0070196725,ford
0.006763467,fiscal
0.0067467624,new
0.006692203,walker
0.0063870973,carrier
0.0059650117,final
0.0059536565,acquisition
0.005950069,probationary
0.0059238374,bargain
0.005717178,qualify
0.0056055286,vacation
0.0055718604,trump
0.005375547,corporation
0.005358523,company
0.005254018,triton
0.0052494206,spouse
0.00521034,express
0.005165126,traffic
0.005056799,populace
0.005007924,diagnostic
0.004705258,supply
0.004472353,information
0.004398894,collaborate
0.0043549677,western
0.0043182983,unit_of_measurement
0.0043002777,environmental
0.0041572894,depth
0.004091494,flight
0.004059257,million
0.0039765225,combination
0.0039175632,peat
0.0037930496,blood
0.003737625,worldwide
0.0037101198,possible
0.0035862245,number
0.0035299822,crosby
0.0034912948,agree
0.0034306748,airport
0.0034184277,development
0.0034051493,approximately
0.00338646,beverage
0.0033736532,plan
0.0033528386,mutually
0.0033321301,roll_up
0.0033277,minority
0.0033267608,phonograph_record
0.0031984055,power
0.0030696727,write
0.002988448,united_states
0.0029618437,motor
0.0029440795,associate
0.0028698074,statement
0.002863166,agency
0.0028187872,interest
0.002810434,family
0.0027957354,effect
0.0027908164,serve
0.0027298734,unite
0.0026234002,acquiring
0.0026153314,get
0.002602734,president
0.0024639065,hostile
0.0023992206,testing
0.002392477,mention
0.0023519585,satisfactory
0.0023416933,control
0.0023379603,well
0.0023275188,hotel
0.0022680978,better
0.002262906,model
0.0022487245,developer
0.0022336903,hammer
0.0022096648,audited_account
0.002175989,safety
0.002171968,issue
0.0021626411,british
0.0021508124,numbers
0.002147789,charter
0.0021258257,lithium
0.0020942416,subject
0.002079525,scottish
0.002063825,city
0.0020371876,expensive
0.0020351417,form
0.0020298753,announce
0.0020284588,significant
0.0019853064,management
0.0019790984,furniture
0.0019716364,method
0.0019005534,institutional
0.0018824488,dawdler
0.0018541958,cargo
0.001822301,division
0.0018177065,earlier
0.0018091649,wyoming
0.0017977037,meter
0.0017898807,internal
0.001786361,concern
0.0017175424,remains
0.0017105159,consist
0.0017071075,say
0.0016816577,group
0.001664661,redemption
0.0016596654,depository
0.0016396767,qualification
0.0016245755,represent
0.0016146617,foot
0.0015939398,explosive
0.0015651225,appraisal
0.0015313318,negociate
0.0015112362,offer
0.0014460888,stay
0.0014410439,liquor
0.001436492,large
0.0014314929,treaty
0.0014094212,hazardous
0.0014038193,saskatchewan
0.0013985024,later
0.0013974598,seat
0.0013863684,reporter
0.0013854287,extensive
0.0013841596,bur
0.0013841372,talbot
0.0013559456,read
0.0013512957,compact
0.0013372196,dad
0.0013284422,cardiovascular
0.0013257894,line
0.0013220836,year
0.0013028198,fail
0.0013023646,tate
0.0012838203,flow
0.001283431,acknowledge
0.0012745749,develop
0.0012727262,scheduling
0.001272725,allowable
0.0012641201,transaction
0.0012521768,stock
0.0012315086,transportation
0.0012237203,give
0.001212949,week
0.001209678,bespeak
0.0012000828,hello
0.001179731,travel
0.0011682417,support
0.0011667369,delivery
0.0011636672,affiliate
0.0011629706,march
0.0011560571,establish
0.0011416698,stern
0.0011273886,put_option
0.0011167327,royal
0.001108833,intensifier
0.001108502,evaluation
0.0011030054,invest
0.0010860027,teamster
0.0010860027,productiveness
0.0010860022,derrick
0.001077317,sent
0.0010751268,team
0.0010654749,cosine
0.0010524695,emergency
0.0010332385,exert
0.0010148385,times
0.0010098601,thymine
0.0009893308,top_out
0.000989244,invite
0.0009766915,ownership
0.0009475934,response
0.00094010483,james
0.0009161226,prevent
0.0009057854,dependant
0.0008969461,kenya
0.00088361814,prostate_specific_antigen
0.00087351067,penobscot
0.00086477975,answer
0.0008640728,letter
0.0008314804,see
0.0008293841,shutting
0.00082168955,able
0.00082113064,pare
0.00082113023,peal
0.0008150448,monopoly
0.0008102278,carry
0.0008101386,subordinate
0.0008058216,amsterdam
0.00080555,falls
0.00080182083,market
0.00079604774,spokesman
0.0007951835,homestead
0.0007951828,optical
0.0007908655,corporate
0.00076683436,benefit
0.0007660512,buoyant
0.0007656137,ink
0.00075904734,finally
0.0007509905,demand
0.0007446035,expect
0.0007442837,diligence
0.00072982354,working
0.0007226043,question
0.0007209354,gravity
0.0007197891,blessing
0.0007192042,royalty
0.0007152483,united_kingdom
0.00071440265,owner
0.0007142868,look
0.0007112792,think
0.0007105395,entrant
0.0006953616,hope
0.0006921336,add
0.00068741146,greenwood
0.0006873646,o.k.
0.0006861909,retain
0.00068354927,approach
0.0006756314,prolong
0.0006744331,merchandise
0.0006661931,food
0.00066490873,successful
0.00066280464,reason
0.0006548335,emerge
0.0006512689,liter
0.0006424126,activity
0.00063958985,potential
0.0006298169,release
0.00062643597,direct
0.0006119958,transportation_system
0.00060933846,keller
0.0006093329,pitt
0.00059785857,material
0.0005889692,status
0.0005855663,york
0.00058277795,necessity
0.0005798879,wort
0.0005798879,tableland
0.0005731784,amend
0.00056546216,tourist
0.00055723387,overrule
0.00055308413,romania
0.00054961274,execution
0.0005472667,uracil
0.000535485,research
0.00052526477,active_agent
0.00052461796,regulative
0.00048591747,park
0.00047948273,south_korean_won
0.00046785318,treatment
0.00044413973,incentive
0.00043325606,protection
0.00042457983,paraguay
0.00042457983,nicaragua
0.00042457983,infectious_mononucleosis
0.0004245594,ashton
0.0004244353,ka
0.00041922432,casino
0.00041772934,end
0.0004138247,toronto
0.0004123289,short_ton
0.00040262312,initial
0.0003953928,rhode_island
0.00039183383,purchase
0.0003878839,wholly
0.00037903374,yttrium
0.0003787573,late
0.0003730065,continuity
0.0003730056,stereo
0.0003730056,precipitate
0.00037300526,corrosion
0.00037300526,condensing
0.00037299708,rubbish
0.00037299708,intensely
0.00037299708,craftsman
0.00037299245,lafayette
0.0003692071,include
0.0003688789,address
0.00036619086,pickings
0.00035779813,lower_berth
0.00034945642,fabrication
0.00034012579,presently
0.00033791704,net_income
0.0003378916,complement
0.00033456326,behavior
0.00033450616,retailer
0.0003211167,worth
0.00031901422,inability
0.00031862504,scamper
0.00031862504,fulfillment
0.00031862504,feeder
0.00031862504,effaceable
0.00031862504,concede
0.00031862504,collection
0.0003161497,preliminary
0.00031195136,vulnerable
0.00031076273,entry
0.00030943225,note
0.00030888265,ultimate
0.00030533617,reclamation
0.0003051397,keep
0.00030513882,addition
0.00030177605,lose
0.00029687313,operate
0.00029610825,canada
0.0002950309,thomson
0.0002924685,spot
0.00029021988,stairs
0.0002821053,consequence
0.0002721838,result
0.0002717916,change
0.00027029496,giving
0.0002658594,appeal
0.00024817904,aids
0.00024280389,alabama
0.0002427981,inch
0.00024279786,shipper
0.00024279786,nim
0.00024279763,choke
0.00024279485,seam
0.00023807879,brand
0.00023459861,double
0.0002267809,binding
0.00022553469,october
