probability,word
0.026665686,company
0.023292085,state
0.02239727,caesar
0.020265242,universe
0.017368373,second
0.016890803,colony
0.016053332,waste
0.016016655,suit
0.014663177,management
0.011508804,contract
0.011213292,bankruptcy
0.010298171,action
0.010249901,charge
0.009406393,court
0.009276587,end
0.008790068,plan
0.0085168,corporation
0.008323,chapter
0.007858242,award
0.007706478,meitnerium
0.0071472838,ailment
0.0070424336,processing
0.006747959,new
0.006711102,carefully
0.006677515,artwork
0.006241943,agreement
0.0062050563,nitrogen
0.0059586153,allege
0.0057451734,reorganization
0.0056260675,seek
0.005580763,creditor
0.005534524,lawsuit
0.00528899,sharing
0.0051633357,image
0.0048536286,packaging
0.0048424513,germanium
0.004744469,coordination
0.004733618,litigation
0.004681567,book
0.0046435427,par
0.004601513,flag
0.004583222,new_jersey
0.004538885,bally
0.0044966405,value
0.0042296695,class
0.0040606353,stopping_point
0.0040476173,debt
0.003923731,deal
0.0038377314,health
0.0038243395,baseball_club
0.0038115138,aircraft
0.0037230088,share
0.003626557,time
0.0036129938,command
0.0035636516,nicholas
0.0034921856,block
0.0034628669,martin
0.003462264,venture
0.003448661,sand
0.0034252496,necessitate
0.0034089233,include
0.0033729293,amend
0.003330532,casino
0.0032872849,hydrogen
0.0032789672,bargain
0.0031575318,serve
0.0031508524,garden
0.0031491162,devices
0.0031442426,defendant
0.0031296883,testimony
0.0031296883,iowa
0.003095056,round
0.0030439985,shareholding
0.0029941034,following
0.0029737,covering
0.0029680645,right
0.0029315306,area
0.0029315096,restructure
0.0029113982,gluck
0.0028857582,involve
0.00283279,announce
0.002832328,regularly
0.0028112289,county
0.0028012225,hotel
0.0027630574,things
0.002646082,torah
0.0026077416,shipyard
0.002565424,ocular
0.0025434408,acquisition
0.002527306,caw
0.0025044526,significant
0.0024375862,form
0.0024321515,contractor
0.0024254688,mountain
0.0024041783,laser
0.0023952678,airbus
0.0023875125,violate
0.0023687768,generate
0.0023487878,engine
0.002344026,fix
0.002338782,abrogation
0.0023177096,install
0.0023142572,warehouse
0.0023036415,operate
0.0022858125,unidentified
0.002264172,airplane
0.0022251708,military_officer
0.0022127826,execution
0.0022112196,get_down
0.002207263,landslide
0.0021767074,cubic
0.0021715902,adjustment
0.0021521165,burlington
0.0021374763,lawn
0.0021291957,penn
0.0021211356,future
0.0021162883,redeemable
0.0021087513,party
