probability,word
0.080268085,insurance
0.042131957,fund
0.03776893,capital
0.02969544,subordinate
0.02792185,services
0.026477847,data
0.026274089,security
0.02219964,company
0.021259585,brokerage
0.020333469,claim
0.02032286,nitrogen
0.019166093,commercial
0.018553695,assets
0.018172387,delta
0.016762827,avant-garde
0.014840259,union
0.014650582,management
0.014579026,asset
0.014324454,cooperative
0.014312649,unit_of_measurement
0.013441631,national
0.013234133,qualify
0.011627371,publication
0.011419901,associate
0.011305815,wholly
0.011305211,state
0.010590589,tungsten
0.010445684,get
0.009847583,extra
0.008765299,group
0.008619716,colonial
0.0085931765,martin
0.008267315,december
0.0079841,bacillus
0.007674171,degree_fahrenheit
0.0076334705,prudential
0.007434693,damages
0.007153605,suburban
0.0068001873,include
0.0062635117,sum
0.00605331,city
0.0060210763,business
0.0052963095,netherlands
0.0051778923,hazard
0.0046990677,arbitration
0.0044882176,investor
0.004448358,berry
0.0044483496,neptunium
0.0042923614,bank
0.004222125,ordinary
0.004002127,lower
0.0039566834,predecessor
0.003911941,granite
0.003821268,exchange
0.00366549,centurion
0.0036087944,income
0.0034898466,firm
0.0033692755,dainty
0.0032871203,light-emitting_diode
0.003109713,certain
0.0030574647,norwegian
0.0030035854,approve
0.0029783347,bargain
0.002807822,successor
0.0027069882,principle
0.0026920512,investing
0.0025363485,share
0.0025219538,dekaliter
0.0024636162,lloyd
0.0024464955,stockholder
0.0022208428,mulligan_stew
0.0021963585,scandinavia
0.002163388,course
0.0021160229,scripps
0.0021160087,sarasota
0.002114638,expertness
0.0020783395,privately
0.0020074006,corporation
0.0019491652,marketable
0.0018705982,retention
0.0018099122,cycle
0.0017453161,larceny
0.0017451447,indianapolis
0.0016827174,major
0.0015501652,keep
0.0014494951,louis
0.001381611,percentage
0.0013750688,consumer_price_index
0.0013750681,saul
0.0013750661,uniform
0.0013402193,cafe
0.0013402173,hemingway
0.0013402142,norma
0.0013402122,baldwin
0.0013398435,oversea
0.0012598049,face
0.0012552915,decatur
0.001222038,jackson
0.001212465,total
0.0011878142,damage
0.0010057527,patrol
0.0010057522,cheyenne
0.0010055873,bartlett
0.0009710424,praseodymium
0.0009710419,ninth
0.0009710419,midst
0.0009710391,archer
0.00092293986,growth
0.00085535384,second
0.00083486055,late
0.00078166137,transaction
0.000772568,banks
0.00076755066,alpine
0.00076438766,ailment
0.0007172425,values
0.00067216385,united_states
0.00064907025,dale
0.00060468906,owner
0.00060447806,upstate
0.00060447573,explicate
0.00060447486,ops
0.00058088056,footing
0.0005702285,petersburg
0.0005702285,naples
0.0005702285,limestone
0.0005702277,time_interval
0.0005702277,stun
0.0005702277,prosecution
0.0005702277,prison
0.0005702277,persecution
0.0005702277,paranoia
0.0005702277,nazi
0.00057022716,pathology
0.00057022716,occupational
0.00057022664,overturn
0.00057022553,multiprocessor
0.00057022035,wick
0.00057021686,unionize
0.00057021686,snuff_out
0.00057021686,outfit
0.00057021686,fundamental_law
0.00057021686,attendant
0.00057021686,appellate
0.0005702111,nielsen
0.0005700543,cheese
0.0005697961,dubnium
0.00055250444,report
0.00045555047,joule
0.00038995556,million
0.00037721987,westminster
0.00037117265,springfield
0.0003332926,development
0.00029305564,trader
0.0002776885,ask
0.00022037639,house
0.00021776426,jump
0.00021644848,tasman
0.00021644827,freeman
0.00021644827,felony
0.00021644827,congregation
0.00021644805,propel
0.00021644805,intercede
0.00021644805,err
0.00021644785,scranton
0.00021644744,wayside
0.00021644744,thereof
0.00021644744,regretful
0.00021644744,ironically
0.00021644744,gun
0.00021644744,folks
0.00021644744,disengagement
0.00021644744,crunch
0.00021644744,coherence
0.00021644744,band
0.00021644641,maar
0.00021644641,benzoin
0.000216446,preform
0.000216446,plenum
0.0001813787,summer
0.00016312792,difference
0.00012476227,united_kingdom
0.000115981326,discourse
0.00011283399,wise_men
0.00011283399,net
6.924749e-05,tampa
5.4786953e-05,helping
4.8279973e-05,consequence
4.7052312e-05,omega
1.1394046e-05,stock
5.5828887e-06,internet
5.090545e-06,february
3.4713824e-07,interest
2.3163591e-07,dutch
1.7423298e-08,commissariat
1.601217e-08,denmark
4.246818e-09,outstanding
7.325792e-12,unbarred
1.1054186e-14,agree
5.0809136e-17,woolworth
2.8432805e-18,start
7.3126013e-19,year
1.5065673e-19,billion
4.8877695e-20,today
3.50469e-20,park
1.1909061e-20,buy
4.6302556e-22,measure
3.0531242e-22,sell
5.438338e-23,agreement
4.4807476e-23,net_income
2.925594e-23,california
7.738048e-24,january
1.630488e-24,liter
1.4226144e-24,trust
1.2195126e-24,current
2.5725247e-25,higher
2.4286128e-25,department
1.3393208e-25,conveyance
9.1449834e-26,tax
6.5505007e-26,sheet
4.419038e-26,rose
3.9301488e-26,birthmark
3.880614e-26,operations
3.2370725e-26,receive
2.4712834e-26,march
1.984369e-26,plan
1.6953923e-26,norway
1.5140344e-26,raise
1.4429227e-26,committee
1.2338959e-26,express
1.21461784e-26,guilder
1.1727344e-26,volt
1.1431017e-26,stavanger
1.1431017e-26,heimdall
1.12985736e-26,gross_sales
1.1230337e-26,balance
1.096366e-26,government
1.0154166e-26,seek
9.390925e-27,consolidate
9.2413476e-27,open
9.0470944e-27,reflect
8.60981e-27,bachelor_of_arts
8.517361e-27,earlier
8.2794365e-27,charge
8.249454e-27,gain
8.1944105e-27,finder
8.045333e-27,effective
8.014334e-27,note
7.884667e-27,possibility
7.608833e-27,catena
7.597319e-27,incompatible
7.480846e-27,mobility
7.478164e-27,uracil
7.461978e-27,billboard
7.4358645e-27,assumed_name
7.424838e-27,partnership
7.405377e-27,left
7.320443e-27,control
7.284063e-27,recalculation
7.239188e-27,emery
7.227516e-27,crick
7.218423e-27,linotype
7.185812e-27,boost
7.1705045e-27,japanese
7.167032e-27,franklin
7.162057e-27,prior
7.1589166e-27,negligent
7.153866e-27,connecticut
7.142386e-27,wage
7.140043e-27,split
7.138654e-27,consultancy
7.136285e-27,decrease
7.13566e-27,withers
7.13566e-27,jury
7.103042e-27,bayou
7.102013e-27,shit
7.09343e-27,filing
7.086669e-27,offer
7.0849116e-27,record
7.0849116e-27,approximate
7.084182e-27,execute
7.075674e-27,tug
7.0681745e-27,mattress
7.067204e-27,lerner
7.063997e-27,petroleum
7.063646e-27,trade
7.061895e-27,irving
7.059202e-27,elevator
