probability,word
0.19940256,loss
0.18809003,volt
0.09465878,connecticut
0.083736755,net_income
0.07849726,internet
0.043396384,revolutions_per_minute
0.042171955,year
0.022409566,note
0.021194968,thursday
0.020101372,include
0.01297208,addition
0.011529489,exclude
0.011354904,discontinue
0.010549722,operations
0.010087628,corporation
0.009922581,share
0.00765317,gross_sales
0.0062586605,tax
0.0050049326,january
0.0049916594,nothing
0.004593448,one-fourth
0.004581917,respectively
0.004050842,end
0.004033454,prior
0.0039928895,december
0.003968243,extraordinary
0.0037975938,time_period
0.0033978503,charge
0.0033466043,losings
0.0031728859,seven
0.0023500426,provision
0.0022389304,neodymium
0.0021634332,disposal
0.0021610218,figure
0.0019750672,industry
0.0018465708,group
0.0017366691,calendar_month
0.0017008747,ago
0.0016116878,sale
0.0015456135,recognition
0.00154515,credits
0.0015121603,property
0.0015110093,resource
0.0013995584,given
0.0013826853,investing
0.0013285069,system
0.001294222,repeat
0.0012698377,restructure
0.0012597167,international
0.0010789344,prefer
0.0010735224,consequence
0.0010064819,reflect
0.00096297904,november
0.00089822884,communications
0.0008407768,debt
0.000795149,recognize
0.0007471982,write
0.00071934925,costs
0.00071829424,rand
0.00066994986,reorganization
0.00065790664,kaufman
0.0006515895,dividend
0.0006481594,operate
0.0006397174,assets
0.0005670439,norris
0.00053418,commissariat
0.0005309944,use
0.00044903476,equity
0.00044658873,colony
0.00039413592,postpone
0.0003853599,unproductive
0.00036293507,retention
0.00035487427,change
0.00034934896,premium
0.00034199815,lebanon
0.0003373439,anti-racketeering_law
0.00032911007,method
0.00032405002,associate
0.00031565805,marketable
0.00029897504,vitamin_d
0.00029751877,hydrogen
0.00029456423,horn
0.00028869114,seismic
0.00028460787,underwrite
0.00028356104,gas
0.00028261018,lab
0.0002764967,company
0.00023720152,reversion
0.00022635027,national
0.00021881869,oil
0.00021069794,history
0.00020467695,income
0.00020385312,prepayment
0.00019798904,solar
0.00019798771,dwell
0.00019675933,pension
0.0001832855,early
0.00017938853,result
0.00017457231,decrease
0.00016467914,carryall
0.00016201443,unite
0.00015668018,united_states
0.00015653785,ground-controlled_approach
0.00015653754,overland
0.0001565374,disused
0.00015068562,bohrium
0.00014150488,doubtful
