probability,word
0.034461442,second
0.031127648,state
0.020135831,oxygen
0.0200475,morgan
0.013138253,remark
0.01280887,australia
0.012257123,spokesman
0.011946207,democracy
0.011550135,rank
0.011268769,peabody
0.010384133,bass
0.010028871,trade_name
0.009278369,report
0.008745731,coup_d'etat
0.008682493,elder
0.008635637,guinness
0.008558361,imperativeness
0.008464968,food
0.008406898,division
0.0076940083,downturn
0.007112124,worsen
0.0068131536,president
0.0066712867,interest
0.0065876464,action
0.00650803,stanley
0.0064515914,clash
0.0063307416,issue
0.0061553475,share
0.005946535,confirm
0.0058948253,specifically
0.0058319247,discus
0.0058227773,row
0.005752994,importance
0.0056234603,company
0.0052166968,spending
0.004964045,announcement
0.0048768884,sport
0.004869466,new
0.0048526777,quote
0.0048300605,shoe
0.0048112576,ailment
0.0047683083,corporate
0.0046740877,today
0.004665762,party
0.00465601,offprint
0.0046253465,parliamentary
0.0045585055,annual
0.0044045085,health
0.0043756017,evaluation
0.0043315673,stopping_point
0.0042736623,ambassador
0.004245321,smith
0.004197206,large
0.0041904068,opportunity
0.0041306135,aids
0.0041188835,accused
0.0040073018,jones
0.0039878283,planning
0.0039786506,heinz
0.003976297,elaborate
0.003956255,news
0.0038678055,business
0.0038461036,nitrogen
0.0037475366,island
0.0036642354,check
0.0036605748,approach
0.0035346781,hear
0.0035309098,agenda
0.003504757,century
0.0035026001,enable
0.003450245,irish
0.0033740988,statement
0.0032637878,david
0.0032241489,fix
0.0032210909,buying
0.003207759,ball
0.0031394516,deal
0.0031261938,unspecified
0.003044678,earlier
0.0030425445,unavailable
0.003022138,rede
0.0029926617,joule
0.0029812502,manufacturer
0.0029226467,take
0.0029194236,details
0.0029185205,brewing
0.0028407138,panel
0.002828004,saying
0.0028115318,retail
0.0027877933,enterprise
0.002784715,forbid
0.0027743543,dead
0.0027729801,good
0.0027182128,judge
0.0027090297,senior
0.002702706,alpha
0.002672819,multiple
0.002664498,times
0.0025575266,negociate
0.0025531363,case
0.0025459891,uracil
0.0025321722,universe
0.0025080785,briefing
0.0025048396,analyze
0.0024762466,stance
0.002462152,liner
0.0023792502,high
0.0023763308,thirty-nine
0.0023760383,interim
0.002372178,yesterday
0.002368831,dressed_ore
0.0023602282,spokeswoman
0.002333918,subscribe
0.002317137,vulcan
0.0023090478,services
0.002292636,one-half
0.002284858,equally
0.002219365,measure
0.0022143112,proverb
0.0022142404,official
0.0021813798,worst
0.0021707837,law
0.0021687692,set
0.002163943,return
0.0021598309,article
0.0021579347,international
0.0021309622,add
0.0021096466,pain
0.0020678344,douglas
0.002041104,liter
0.002037269,life
0.0020103394,give
0.0020078141,come
0.0020034933,brewery
0.0019747037,ireland
0.0019734132,executive
0.0019685167,setting
0.0019635528,best
0.0019371404,sell
0.0019333338,charge
0.0018971108,brief
0.001896106,know
0.0018889318,microphone
0.0018723464,little
0.0018430222,garbage
0.0018348042,wells
0.0018099812,bernstein
0.0018017009,reason
0.0018008094,manner
0.0017641018,tandy
0.0017641009,enlarge
0.0017540413,footwear
0.0017310908,attach
0.0016761818,hydrogen
0.0016461452,member
0.0016453236,optimum
0.0016023873,accept
0.0015995528,firm
0.0015981874,hope
0.0015886496,brewer
0.0015845959,appoint
0.0015702184,consist
0.0015581266,perform
0.0015519285,continue
0.0015221582,later
0.0015187536,investing
0.0015181642,retention
0.0015120695,night
0.0015062909,sink
0.0015001966,carry
0.0014977371,account
0.0014875386,freedman
0.0014865083,finance
0.0014839849,register
0.0014817816,assume
0.0014632368,bottom
0.0014478441,late
0.0014416617,irish_pound
0.001440473,damage
0.0014129041,right
0.0013876548,omega
0.0013744461,british
0.0013734227,maker
0.0013724649,negotiation
0.0013563517,incident
0.0013559494,prejudiced
0.0013530946,preserve
0.0013504693,establish
0.0013005432,meet
0.0012926178,indefinitely
0.0012839322,position
0.0012830785,interpret
0.0012814716,discourse
0.0012729259,wholly
0.0012406586,brother
0.0012330763,refer
0.0012329911,represent
0.0012302772,subject
0.0012212126,herring
0.0011914116,samuel
0.0011616503,home
0.0011280435,decide
0.0010897428,efficiently
0.0010492259,die
0.0010397913,series
0.001033896,calamity
0.0010323446,hazard
0.0010108381,process
0.0010047145,consequence
0.0009971578,affiliate
0.0009849129,lace
0.0009796225,settle
0.0009789421,corporation
0.0009694869,board
0.00095563545,believe
0.00093957916,answer
0.00093573716,strategic
0.00093229534,steamer
0.0009237447,hearing
0.0008978049,range
0.0008919713,offer
0.000867054,mendelevium
0.00086489687,organize
0.000851524,banking
0.000849201,january
0.0008468177,worthwhile
0.0008468177,timetable
0.0008468177,pirate
0.0008312553,bridge
0.00083072466,meter
0.00082477735,mean
0.00082395854,reconstruction
0.00082395854,outweigh
0.00082395854,constructive
0.00082238804,catastrophe
0.0008184385,activity
0.00081701216,unilaterally
0.0008163291,topographic_point
0.0007960223,budget
0.0007770969,group
0.00077512034,necessitate
0.0007721113,balance
0.00076825044,riyadh
0.00076350797,capital
0.0007627216,lumber
0.0007525233,river
0.00075061136,recovery
0.00075036305,consultation
