basic word,probability,word form Word2Vec
second,0.0156647208708,second
second,0.0139856687237,third
second,0.0137430082628,fourth
second,0.0129990467739,fifth
second,0.0124877365877,first
second,0.0123671159617,sixth
second,0.0118747662208,seventh
second,0.0115584497473,eighth
second,0.0111965701294,ninth
second,0.0105667569264,fouth
second,0.00976116348617,eleventh
second,0.00933803286253,twelfth
second,0.00932127872696,tenth
second,0.00931058610768,2nd
second,0.00912111797315,thirteenth
second,0.00896139813964,fourteenth
second,0.00885734771233,final
second,0.00868355530129,3rd
second,0.00852371222068,4th
second,0.00845082183384,fifteenth
second,0.00835692155186,eigth
second,0.00785602387788,7th
second,0.00772469709417,5th
second,0.00771714540845,6th
second,0.00766660476209,1st
second,0.00763860806375,seventeenth
second,0.00759528530889,Second
second,0.00748857479842,9th
second,0.00745860101125,8th
second,0.00740744226203,last
second,0.00738541837941,fith
second,0.00729720473712,half
second,0.00711431725058,nineteenth
state,0.00930680949815,state
state,0.00539300893647,statewide
state,0.00508474709943,district
state,0.00506920525496,State
state,0.00505632888369,county
state,0.00480264295716,Legislature
state,0.00474703636004,districts
state,0.00468580980267,federal
state,0.00467452883222,commonwealth
state,0.00464279444607,governor
state,0.00458785352384,legislature
state,0.00450735040851,legislators
state,0.00437200150698,nation
state,0.00431342599986,national
state,0.00426257675928,government
state,0.00423491186562,regional
state,0.00421186731043,states
question,0.0083197971658,question
question,0.00629134297207,questions
question,0.00487342321009,answer
question,0.00485889586193,Questions
question,0.00485015366631,Question
question,0.00472744108946,queston
question,0.00469337980133,conundrum
question,0.00455331771765,query
question,0.00445316654145,riddle
question,0.00439823734625,quandary
question,0.00437216944692,dilemma
question,0.00436364891796,ask
question,0.00431686287292,doubts
question,0.00422695497726,questioning
question,0.00418649709368,poser
question,0.00407872023745,doubt
question,0.00406075085742,wonder
question,0.00402581108501,wondering
question,0.00399168285058,issue
question,0.00396210250179,rhetorically
question,0.00396108938104,queries
question,0.00395364916708,wondered
question,0.00388130773387,debatable
question,0.00385067608015,questioned
question,0.00384714726604,yes
question,0.0038382907658,answering
question,0.00383448350464,questioner
question,0.00379663999824,matter
question,0.00376068462559,imponderable
question,0.00374624901866,begs
thymine,0.00817175618798,thymine
thymine,0.00636082198748,guanine
thymine,0.00633561441442,cytosine
thymine,0.00618380348245,adenine
thymine,0.00610083421672,cytosine_C
thymine,0.00588522868576,uracil
thymine,0.00554207681941,nucleotides
thymine,0.00551023431582,nucleotide
thymine,0.00548697991201,tetramer
thymine,0.0054701826565,helices
thymine,0.00546474836491,thymidine
thymine,0.00543296918101,tetramers
thymine,0.00538753973076,guanosine
thymine,0.00537207218898,homologs
thymine,0.005370518908,pyrimidine
thymine,0.00535619940111,valine
thymine,0.00532222351065,serine
thymine,0.00529553571781,ciliated
thymine,0.00529057534983,dimers
thymine,0.00527276303081,cytochrome
thymine,0.00526580419564,dimer
thymine,0.00526367080879,ribonucleotide
thymine,0.00523354816569,alanine
thymine,0.00522412862952,tropomyosin
thymine,0.00522099527846,codons
thymine,0.00520570503184,palmitate
thymine,0.00519913780467,glycoproteins
thymine,0.00519622753379,Phenylalanine
thymine,0.00519433524887,disulfide
thymine,0.00516914131391,homolog
thymine,0.00515948993022,PrP
thymine,0.00515540288704,cytidine
thymine,0.0051507449924,endonuclease
thymine,0.00513801286171,polypeptides
thymine,0.00513527306695,dimeric
thymine,0.00513437392719,tyrosine
thymine,0.00511489240342,isoleucine
thymine,0.00511363769919,polynucleotide
thymine,0.00511175077209,intramolecular
thymine,0.00509793295206,peptidoglycan
thymine,0.00509709420956,cysteines
thymine,0.00509704404087,icosahedral
thymine,0.00509343774035,histidine
thymine,0.00508744185172,polypeptide
thymine,0.00507605940481,hexamer
thymine,0.00507447787351,translocates
thymine,0.00507316666862,centromeres
thymine,0.00507286029868,homologues
thymine,0.0050529067996,trimers
thymine,0.00504366407152,synthetase
thymine,0.00504197928039,flavin
thymine,0.00503956679978,aspartate
thymine,0.00503905975509,dimerization
thymine,0.00503675296967,porphyrin
thymine,0.00502855842618,tRNA
thymine,0.00502588828309,chromatid
thymine,0.00502117340072,adduct
thymine,0.00501902053088,ganglioside
thymine,0.00501558714185,centromeric
thymine,0.00500570293649,alkynes
thymine,0.00499853806876,heterochromatin
thymine,0.00499641296217,intestinalis
thymine,0.0049912835793,avidin
thymine,0.00499049257011,amide
thymine,0.00499047649664,Chromosomes
thymine,0.00498309000996,stilbene
