basic word,probability,word form Word2Vec
undertaking,0.0120260128803,undertaking
undertaking,0.00829183378485,undertaken
undertaking,0.00810575447267,undertake
undertaking,0.00772957671579,undertook
undertaking,0.00694304029715,Undertaking
undertaking,0.00665413943271,embarking
undertaking,0.00645835241381,endeavor
undertaking,0.00643374445608,undertakings
undertaking,0.00617213025424,conducting
undertaking,0.00567210952732,embarked
undertaking,0.00544716713199,undertakes
ibis,0.0115133495455,ibis
ibis,0.00657847308132,ibises
ibis,0.00619850866073,wagtails
ibis,0.00596656403799,kakariki
ibis,0.00594406193236,hornbills
ibis,0.00592728931987,kingfishers
ibis,0.00584062018512,falcon
ibis,0.0057875401953,spoonbills
ibis,0.00577563789216,greenshank
ibis,0.00574280293492,houbara
ibis,0.00571581104502,avocets
ibis,0.00571110200419,storks
ibis,0.00570563431506,curlew
ibis,0.00569180399528,redshank
ibis,0.00567837375867,choughs
ibis,0.00566867019742,heron
ibis,0.00566643336871,sparrowhawk
ibis,0.00565487762133,egret
ibis,0.00565387158025,hornbill
ibis,0.00564932449419,curlews
ibis,0.00564189756409,petrels
ibis,0.00562188551306,lapwing
ibis,0.005614425643,phalaropes
ibis,0.00561394869992,avocet
ibis,0.00561350160868,swiftlets
ibis,0.00559102455114,herons
ibis,0.00558723508401,sanderlings
ibis,0.00556632541925,kingfisher
ibis,0.00556013408052,langur
ibis,0.00555914210755,caracals
ibis,0.00554863186056,bitterns
ibis,0.00554258978099,tapir
ibis,0.00553336007469,pochard
ibis,0.00550526606885,merlins
ibis,0.00546994380201,whimbrel
ibis,0.00545757999639,redstarts
ibis,0.00545596079181,rufus
ibis,0.00544585062801,chiffchaff
ibis,0.00543907700698,egrets
ibis,0.00541924338069,honeycreepers
ibis,0.00540820163383,willet
ibis,0.00540807502089,echidnas
ibis,0.0053933628711,Hudsonian
ibis,0.00538936821551,tanager
ibis,0.00538271228618,greenfinch
ibis,0.005379046687,Gyps
ibis,0.00537621076289,bisons
ibis,0.00537454832462,kokako
ibis,0.00537418564201,sifaka
ibis,0.00537373820764,serow
ibis,0.00536388916159,pademelons
ibis,0.00535790987381,dunlin
ibis,0.00535397046127,bellbirds
ibis,0.0053467638171,goannas
