basic word,probability,word form Word2Vec
travel,0.01717547265337,travel
travel,0.01717547265331,traveling
travel,0.01616803572186,Travel
travel,0.01615014898265,travelers
travel,0.01612673410089,trips
travel,0.01610703152157,travels
travel,0.01610284071288,trip
travel,0.01605638637077,journeys
travel,0.01601532186735,airfare
travel,0.01600655876474,Travelling
travel,0.01598743617138,Traveling
travel,0.01596602662849,traveled
travel,0.01591313643982,vacations
travel,0.01590845000353,airfares
travel,0.01588227902924,destinations
travel,0.01587753632432,trave
travel,0.01585520820283,fares
travel,0.01585460583427,itineraries
travel,0.01584997415065,traveler
travel,0.01584875184631,flights
travel,0.01582207935896,lodging
travel,0.01582204056839,TRAVEL
travel,0.0158072945326,cruise
travel,0.01580332692576,itinerary
travel,0.0157722644156,Airfare
travel,0.01575880346246,journeying
power,0.00806944682094,power
power,0.0047818958019,Power
power,0.00468638638353,electricity
power,0.00393865726186,energy
power,0.00391619854732,electricy
power,0.00387674693466,powers
power,0.00378697147708,electricty
power,0.00378061874008,utility
power,0.00375491271301,hydro
power,0.00373062556648,Electricity
power,0.00370372743927,megawatts
power,0.0036869644479,generators
state,0.00743671265959,state
state,0.00430934552159,statewide
state,0.00406302537219,district
state,0.00405060648347,State
state,0.00404031747162,county
state,0.00383760682821,Legislature
state,0.00379317374029,districts
state,0.00374424995879,federal
state,0.00373523577022,commonwealth
state,0.00370987804573,governor
state,0.00366597687294,legislature
state,0.00360164993716,legislators
state,0.00349349784813,nation
state,0.00344669241868,national
state,0.00340606075095,government
state,0.00338395480101,regional
state,0.0033655407854,states
aircraft,0.00743442516232,aircraft
aircraft,0.00644888524637,planes
aircraft,0.00629161307656,aircrafts
aircraft,0.00592418560148,jets
aircraft,0.00577676368613,airplanes
aircraft,0.00568707004916,airplane
aircraft,0.00547212277612,plane
aircraft,0.00543144200952,Aircraft
aircraft,0.00533092722837,jet
aircraft,0.00507995068548,airframe
aircraft,0.00507325814901,turboprop
aircraft,0.0050243423233,Cessna
aircraft,0.00500842079544,airbus
aircraft,0.00489657527487,helicopters
aircraft,0.00488136895285,airliners
aircraft,0.00485271684959,airliner
aircraft,0.00479709785238,jetliners
aircraft,0.0047842361116,jetliner
aircraft,0.00475675474802,helicopter
aircraft,0.00471505877907,MiGs
aircraft,0.00468810517891,airbuses
