probability,word
0.07667525,meter
0.056469105,tungsten
0.04366754,thymine
0.040659405,roentgen
0.03985021,phosphorus
0.03896961,second
0.038229357,uracil
0.036793433,ten
0.036109563,gram
0.03601066,q
0.035708927,vitamin_d
0.03479183,oxygen
0.034743555,bacillus
0.034221087,degree_centigrade
0.029435897,volt
0.029291093,kelvin
0.027128173,degree_fahrenheit
0.024685882,omega
0.024179641,nitrogen
0.02408696,liter
0.02390357,hydrogen
0.02341259,vitamin_e
0.021492654,joule
0.019417755,yttrium
0.0044555883,one_hundred_ten
0.0029650615,hertz
0.0021271815,millivolt
0.0021218215,dubnium
0.0020025268,megahertz
0.0017524629,mendelevium
0.0016212981,dysprosium
0.0015794195,meitnerium
0.0015445091,mu
0.0014893037,scandium
0.0014126939,idaho
0.0013988351,mister
0.0013883028,thallium
0.0013489665,washington
0.0012498753,plutonium
0.0011845579,bohrium
0.0011581681,tellurium
0.001144871,maxwell
0.0011417117,em
0.0011309788,entry
0.0011260175,milliliter
0.0011225815,elevation
0.0010753785,united_states_secret_service
0.0010746501,military_policeman
0.0010508843,air
0.0010424174,dad
0.001003074,gigahertz
0.00095968775,niobium
0.0009447326,roentgenium
0.00093472487,moment
0.00092034345,millimeter
0.000914485,oklahoma
0.0009132871,europium
0.0009094663,holmium
0.0008822612,rhode_island
0.0008806275,army_intelligence
0.00086642825,aluminum
0.00084617105,greenwich_mean_time
0.0008238772,erectile_dysfunction
0.00082161237,intelligence_quotient
0.00080034253,io
0.0007974976,hello
0.0007749555,myocardial_infarction
0.00077145366,shining_path
0.0007681581,rubidium
0.0007614759,multiple_sclerosis
0.00074549526,medium_frequency
0.00073893403,milligram
0.00073070073,manganese
0.00071078964,qi
0.00068853406,two
0.00067563885,megabit
0.0006729172,curie
0.0006658771,thulium
0.0006644191,silicon
0.0006565397,neon
0.0006557728,doctor_of_optometry
0.0006494752,electronic_warfare
0.0006463551,winner
0.0006439009,deciliter
0.00063357304,gray
0.0006227762,bc
0.0006222484,technetium
0.00060256256,european_union
0.00059875526,os
0.00058717205,californium
0.00056670065,tantalum
0.0005609258,forty
0.0005392175,nanogram
0.0005354475,new_hampshire
0.00053236925,terrestrial_time
0.0005199395,ea
0.0005148825,bachelor_of_divinity
0.00051118486,decigram
0.00050357654,hectoliter
0.0005029258,virginia
0.0004948534,lithium
0.00049205247,lair
0.00048756326,col
0.0004832853,equivalent
0.0004814489,krypton
0.00047319997,bachelor_of_arts
0.00046807545,kitchen_police
0.0004652898,plunderer
0.00046335935,hour_angle
0.0004605862,junior
0.00045536022,hour
0.00045502724,pound
0.0004499296,francium
0.0004413088,darmstadtium
0.0004410801,year
0.0004285116,tabun
0.00042807107,palladium
0.00042462803,horsepower
0.00042061214,cesium
0.00042023405,ab
0.00041178835,selenium
0.00041168332,florida
0.00041039268,calcium
0.00040243118,chlorine
0.00039495883,strontium
0.0003937193,ph
0.00039296193,iridium
0.0003884347,contest
0.00038671028,germanium
0.0003866898,exabit
0.00037363294,moon
0.00037282513,karat
0.00036457993,crosstalk
0.00036390047,hafnium
0.0003622012,vermont
0.00035886827,bb
0.00035871036,recreational_vehicle
0.00035704585,eleven
0.00035634,pe
0.0003517305,alaska
0.0003495079,bachelor_of_science
0.00034756906,fecal_matter
0.00034644257,thursday
0.00034560738,postscript
0.0003434071,antimony
0.0003431138,twenty
0.0003422647,ox
0.00034005474,ur
0.00033916408,aborigine
0.00033888716,lp
0.0003381785,gold
0.00033533724,rhesus_factor
0.0003317277,platinum
0.00032770165,nanometer
0.00032669437,information_science
0.00032602958,ro
0.00032595557,kilohertz
0.00032533135,guam
0.00032365252,nevada
0.00032227975,nu
0.00031713807,sarin
0.00031672823,fifty-five
0.00031028653,new_york
0.00030910337,low_frequency
0.00030789507,fifteen
0.00030756285,obfuscate
0.00030722073,pi
0.00030663298,vat
0.0003064871,television
0.00030370697,lumen
0.00029846796,ob
0.0002982534,lawrencium
0.00029727657,orange_group
0.00029700677,hassium
0.00029665293,diabetes_mellitus
0.00029620485,argon
0.00029558883,knockout
0.00029541692,autopsy
0.0002949772,lutetium
0.00029459514,erbium
0.00029364173,ex-husband
0.00029281568,foot
0.000292704,en
0.00029262053,texas
0.00029100754,six
0.0002908175,xy
0.0002872518,chromium
0.00028694322,rule
0.00028618076,neptunium
0.00028351884,radon
0.0002824399,wu
0.00028082222,astronomic
0.00028053607,electron_volt
0.00027735156,neodymium
0.00027475762,connecticut
0.00027327464,southwest
0.00027197856,hydrazoic_acid
0.00027183074,intelligence_community
0.00027051184,aa
0.0002693655,tin
0.00026843383,district_of_columbia
0.00026530927,gilbert
0.00026454625,cadmium
0.00026383196,post_exchange
0.0002636589,tennessee
0.00026218055,kilovolt
0.00026195863,compass
0.0002607008,information_warfare
0.00026038996,national_trust
0.00025452982,bromine
0.00024990094,barium
0.00024944305,azimuth
0.00024864267,sa
0.00024754106,weber
0.0002442673,lupus_erythematosus
0.00024399585,lead
0.00024290395,biological_warfare
0.00024172285,titanium
0.00023919622,junior_varsity
0.00023722797,ad
0.00023628306,hectometer
0.00023604184,polonium
0.00023362985,zinc
0.0002325218,nickel
0.00023166189,north_carolina
0.00023120965,bismuth
0.00023081925,district_attorney
0.00022676814,kilobit
0.00022627343,displaced_person
0.0002236859,stuttgart
0.00022206055,master_of_science
0.00022187152,berkelium
0.00022179514,headquarters
0.00021708063,illinois
0.00021691715,radius
0.00021659509,northwest
0.0002162403,jemaah_islamiyah
0.00021481814,nine
0.00021369412,twenty-one
0.00021362545,lanthanum
0.00021334327,ultraviolet
0.00021306715,samarium
0.00021225023,cerium
0.00021185832,personal_computer
0.00021172017,actinium
0.00021079642,ruthenium
0.0002106696,char
0.00021058343,sodium
0.00021037347,ohio
0.00021036204,luteinizing_hormone
0.00020952473,zettabit
0.00020716092,mercury
0.00020625116,soap
0.00020618588,curriculum_vitae
0.00020511661,lolo
0.00020492422,zu
0.0002046426,wisconsin
0.00020315175,iowa
0.00020082288,kansas
0.00019792975,field-grade_officer
0.00019766811,soman
0.0001972954,criminal_intelligence_services_of_canada
0.00019596513,sixty
0.00019438728,releasing_factor
0.00019187047,wyoming
0.00019150942,hod
0.00019068967,terbium
0.00018930426,ytterbium
0.00018748103,frequency_modulation
0.00018719553,immunoglobulin
0.00018702245,file
0.00018477236,general_practitioner
0.00018473061,united_kingdom
0.00018420337,praseodymium
0.00018218656,workshop
0.00018147005,south_dakota
0.00018035516,seaborgium
0.0001795549,lindbergh
0.00017913397,fa
0.00017800678,xenon
0.00017780793,end_product
0.00017681516,einsteinium
0.000172769,iron
0.00017227737,venereal_disease
0.00017083583,disk_jockey
0.00016838756,kentucky
0.00016795132,four
0.000166898,stream
0.00016545616,centimeter
0.00016545049,cub
0.0001638759,guideline
0.00015911309,doctor_of_divinity
0.00015818849,ninety
0.00015617892,zirconium
0.00015602619,ka
0.0001498793,byte
0.00014764826,duff
0.00014551869,radium
0.00014462715,frog
0.00014368104,electrical_engineering
0.00014289544,row
0.00014185294,hemoglobin
0.00014157561,texture
0.00014037664,mpeg
0.00013808384,silver
0.00013724086,nongonococcal_urethritis
0.00013633358,west_virginia
0.0001355619,naval_surface_warfare_center
0.0001350723,central_intelligence_machinery
0.00013420328,mitchell
0.00013358424,oregon
0.00012671502,judges
0.0001246569,amsterdam
0.00012210122,helios
0.00012052297,new_jersey
0.00012041624,coordinated_universal_time
0.00011914224,copper
0.00011787396,creative
0.00011730495,cube
0.000116083684,line
0.00011270268,mam
0.00011253095,michigander
0.000108342734,perth
0.000108221604,spherical
0.00010642162,subject
0.00010564985,million
0.00010321389,indent
0.000101554804,begin
0.00010018049,end
0.0001000661,electromagnetic_unit
9.949781e-05,five
9.9362966e-05,ret
9.811876e-05,organization
9.796019e-05,salmon
9.549585e-05,clive
9.546207e-05,marquette
9.483153e-05,kilowatt
8.857852e-05,nab
