probability,word
0.5927483,ax
0.044047523,soap
0.03494376,degree_fahrenheit
0.03137322,q
0.02569294,gram
0.023015916,volt
0.015933806,meter
0.013718885,uracil
0.012737378,phosphorus
0.0123388395,thymine
0.011080947,bacillus
0.009333349,vitamin_d
0.009320624,roentgen
0.0090597635,liter
0.0077214707,nitrogen
0.0067054885,vitamin_e
0.006216873,field_hockey
0.005417592,omega
0.005078346,thulium
0.003729222,tungsten
0.00311982,playoff
0.003043717,pitt
0.0029970873,satellite
0.002853784,platinum
0.0028237286,league
0.0017210939,shining_path
0.001563149,henry
0.0014848802,avant-garde
0.0013866633,qi
0.0013779608,lanthanum
0.0012690278,megabit
0.001234274,tor
0.0012201474,medium_frequency
0.0012001521,game
0.0011540859,captain
0.001053339,ex-husband
0.0010240008,jupiter
0.0010098837,terbium
0.0010072122,blues
0.0010004888,pit
0.0009876961,menagerie
0.0009812424,edmonton
0.0009565486,rudiment
0.0009269308,equivalent
0.0009075355,polygon
0.0008965583,joule
0.0007813629,yankee
0.00076409976,bachelor_of_science
0.00073073036,myocardial_infarction
0.0007281707,phi
0.00070998207,toronto
0.00070967403,clark
0.00070248084,milligram
0.0006646333,tampa
0.00066047534,gold
0.0006480444,warhead
0.000617821,milliliter
0.0006134777,mister
0.00059452135,neon
0.0005899257,hectometer
0.00057112053,maple
0.00055681815,aroused
0.00055681204,fauna
0.0005295064,antimony
0.00050606293,potato
0.0004930377,calgary
0.00048131048,messy
0.00046683033,manganese
0.0004117591,diabetes_mellitus
0.00039067955,winner
0.00038723007,proton
0.00038598772,kingston
0.00038022432,degree_centigrade
0.00037765308,thermal
0.0003671884,comet
0.00036710838,canuck
0.0003634276,octopus
0.0003620525,gilbert
0.00036100438,mu
0.00034740238,oxygen
0.00033229034,orbit
0.00032915873,bruin
0.0003287948,spencer
0.00031989865,whaler
0.00031837658,global_positioning_system
0.00031776354,seth
0.00031611897,springfield
0.00031611897,new_jersey
0.0003100984,breton
0.0003100984,binghamton
0.00030837877,markaz-ud-dawa-wal-irshad
0.0003066704,admiral
0.00030021448,liberation_tigers_of_tamil_eelam
0.0002969255,oiler
0.00029201558,rigel
0.00028839504,monday
0.00028380586,oscillator
0.00028057085,second
0.000278042,camelot
0.0002718139,kipling
0.00027100916,central_nervous_system
0.0002709311,euro
0.00026387878,providence
0.00025616089,cape
0.00024391628,leo
0.00024102583,telecast
0.00024005753,hemoglobin
0.00022606508,benzoin
0.00022558503,kelly
0.0002247853,emerson
0.00022474607,single-handed
0.00022338532,notebook
0.00022319537,lazarus
0.00021553822,transformer
0.00021203214,basswood
0.0002101589,gray
0.00020561818,juneau
0.00020357687,en
0.00020346681,florist's_chrysanthemum
0.00020279731,sunset
0.00019922148,gryphon
0.00019633271,graphite
0.00018965808,bellows
0.0001892086,cliff
0.00018721982,salmon
0.00018439355,anu
0.00018286805,minute
0.00018284381,four
0.00018060593,hydrogen
0.00017942942,korea
0.00017875513,graves
0.00017843934,fielding
0.00016846402,general_practitioner
0.0001680239,match-up
0.00016787398,lutetium
0.0001650121,selenium
0.00016322346,stern
0.00016302823,muller
0.00016121143,oates
0.00015582603,mariner
0.00015202121,circle
0.00015131911,carina
0.00014909891,poltroon
0.00014822316,augur
0.00014731422,alamo
0.00014633071,schmidt
0.00014584434,anaheim
0.00014222613,xavier
0.00013963453,aum_shinrikyo
0.0001388022,burton
0.00013768724,hectoliter
0.0001367945,iodine
0.00013545051,roman
0.00013381732,uppsala
0.00013182538,autopsy
0.00013109809,shuttlecock
0.00012816837,neptunium
0.00012710912,bronze
0.00012491907,calder
0.00012456384,hour
0.00012294309,docking
0.00012067939,steen
0.000120490215,golan_heights
0.00011457382,gehenna
0.00011215628,herbert
0.000112145266,inventor
0.00011142429,foster
0.00011021704,berkelium
0.00011016492,azimuth
0.00010982588,orbital
0.00010859794,advertiser
0.000107080916,drafting
0.000106619715,mat
0.00010456029,dolphinfish
0.00010390106,affiliate
9.8552024e-05,time_period
9.845996e-05,griffith
9.725748e-05,kilovolt
9.722465e-05,banks
9.5514064e-05,caviar
9.473381e-05,geology
9.337163e-05,kendall
9.3159586e-05,wasp
9.2267444e-05,discoid_lupus_erythematosus
9.2265334e-05,brunet
9.185577e-05,dakota
9.181732e-05,dispersion
8.935587e-05,intercontinental_ballistic_missile
8.7281696e-05,university
8.684223e-05,brant
8.5981555e-05,hamlet
8.548657e-05,ashton
8.39882e-05,answer
8.228309e-05,falls
8.215285e-05,capitol
8.163606e-05,distribution
8.147032e-05,end
8.014493e-05,pierre
8.000212e-05,leon
7.977075e-05,brahms
7.859845e-05,united_states
7.75578e-05,stripe
7.672495e-05,aura
7.647956e-05,hull
7.642641e-05,hap
7.602122e-05,skiing
7.532165e-05,musical_composition
7.520164e-05,notch
7.493475e-05,parse
7.39958e-05,south
7.387121e-05,organization
7.240601e-05,subject
7.236515e-05,walton
7.191041e-05,chambers
7.174716e-05,peoria
7.149431e-05,praseodymium
7.051724e-05,january
7.032322e-05,designate
7.0199865e-05,dale
6.956435e-05,crowbar
6.932804e-05,decibel
6.887971e-05,line
6.874957e-05,proline
6.777821e-05,dhak
6.761809e-05,banshee
6.756401e-05,iapetus
6.744459e-05,facing
6.726037e-05,perihelion
6.659123e-05,overtime
6.6295885e-05,completion
6.6106106e-05,berry
6.557515e-05,wally
6.5315944e-05,southwest
6.4181826e-05,polonium
6.370544e-05,concave
6.2807805e-05,weber
6.2361236e-05,racine
6.2049316e-05,delegating
6.16075e-05,colon
6.0754137e-05,horsepower
6.066515e-05,perijove
6.0575887e-05,jovian
6.008677e-05,ward
5.9763708e-05,heath
5.9431215e-05,cote
5.9347163e-05,peri
5.8119473e-05,baseline
5.7895977e-05,trophy
5.776775e-05,transportation_security_administration
5.659658e-05,blackbird
5.6489327e-05,baker
5.6433488e-05,tic
5.639233e-05,whir
5.636647e-05,jerky
5.600073e-05,nevada
5.5958073e-05,acronym
5.5732206e-05,imaginative
5.5568635e-05,bluish_green
5.555279e-05,bismuth
5.5472323e-05,pas
5.5348828e-05,olympus
5.440629e-05,pollux
5.433598e-05,quarterfinal
5.4309352e-05,symposium
5.328096e-05,august
5.32801e-05,dirk
5.3066608e-05,monterey
5.2815278e-05,mogul
5.2750293e-05,predict
5.2643398e-05,cobbler
5.2016243e-05,naming
5.188599e-05,dome
5.0647377e-05,pax
5.0392126e-05,ani
5.0067298e-05,aquifer
5.0052306e-05,earnest
4.9079197e-05,indecent
4.8723137e-05,peninsula
4.8587735e-05,moon
4.85261e-05,graduate_student
4.850223e-05,thrill
4.753876e-05,leach
4.7169397e-05,basel
4.690715e-05,blake
4.689583e-05,czechoslovakia
4.68889e-05,iceberg
4.661034e-05,tad
4.6232668e-05,europium
4.6062964e-05,trap
4.6011904e-05,espoo
4.588951e-05,anomaly
4.5850884e-05,stewart
4.5839384e-05,logician
4.567953e-05,dieter
4.5659803e-05,madden
4.5625893e-05,gibbs
4.4800367e-05,cuba
4.4650315e-05,bur
4.4237993e-05,demigod
4.406229e-05,bergman
4.2877913e-05,resent
4.2772503e-05,thursday
4.262684e-05,wax
4.1642965e-05,closeup
4.1570907e-05,crockett
4.128144e-05,saskatoon
4.1245275e-05,hassium
4.1105952e-05,colossus
4.054229e-05,odin
4.019013e-05,internship
3.9861552e-05,mutual_savings_bank
3.977823e-05,idaho
3.9532715e-05,geostationary
3.951553e-05,nanogram
3.9207418e-05,volleyball
3.9168888e-05,paschal
3.9153874e-05,coaxial_cable
3.91145e-05,wingless
3.907904e-05,osprey
3.8850176e-05,neodymium
3.874225e-05,clinch
3.849872e-05,onion
3.749424e-05,partial_derivative
3.702792e-05,vancouver
3.6862988e-05,sol
3.679671e-05,turtleneck
3.6158406e-05,facsimile
3.5866142e-05,cardsharp
3.57692e-05,maxwell
3.54989e-05,playmaker
3.5331614e-05,dimmer
3.524704e-05,brilliant
3.498856e-05,technetium
3.4760935e-05,ares
3.434675e-05,savoy
3.4334895e-05,fairground
3.4220448e-05,owen
3.4071305e-05,mem
3.3873675e-05,doctor_of_education
3.3769975e-05,krill
3.375346e-05,ninety
3.374763e-05,kepler
3.3676322e-05,interleaf
3.3407367e-05,complete_blood_count
3.324962e-05,quebec
3.2837223e-05,roadrunner
3.2696164e-05,world_wide_web
