probability,word
0.056743126,refinery
0.053042125,tons
0.05280438,end
0.044181246,negotiation
0.04104526,sign
0.034610923,letter
0.03361414,state
0.027739722,health
0.026386935,purpose
0.019678744,use
0.01861239,privately
0.017882265,care
0.015541353,keep
0.014130308,trial
0.012896288,british
0.01286348,short
0.012561699,packaging
0.012390695,chlorofluorocarbon
0.01228101,gulf
0.012081781,polish
0.011580726,farm_credit_system
0.010936136,assay
0.010524098,aloha
0.00933898,preliminary
0.009094681,columbia
0.0083011845,company
0.007888062,expect
0.0075922003,bodyguard
0.007540862,second
0.007525872,industry
0.0073555643,annually
0.0070766616,metropolitan
0.0070416275,yttrium
0.005917609,walker
0.005892853,shirt
0.0056822323,declaration
0.0055848304,principal
0.0053582727,shutting
0.0052560503,platinum
0.0052066147,ozone
0.00456516,longer
0.0045237085,january
0.004482362,triangle
0.004440125,boise
0.0042851856,son
0.004070928,distributor
0.0040553045,get
0.0039016185,tabun
0.0038488132,one-half
0.003724401,party
0.0036631243,uracil
0.0036574204,aerosol
0.0036547042,subject
0.0036466862,modify
0.0035971855,calendar_month
0.0035867803,width
0.003560854,prospective
0.003411016,layer
0.003410445,cascade
0.0033842614,consequence
0.0032813963,convenience
0.0030408737,catalytic
0.0029877196,butane
0.0025482397,satisfaction
0.0025309047,administer
0.0024517202,capability
0.0024264948,earlier
0.0023985833,informally
0.0023858703,follow
0.002382336,acquirer
0.0023720525,metallic_element
0.0023713626,ethyl_alcohol
0.0023521828,range
0.0023413317,perform
0.0023279393,morrison
0.002324022,shadowing
0.0023019824,fixture
0.0022054375,diet
0.0022054375,bolivar
0.0021782669,tidal_bore
0.0021782669,photograph
0.0021089022,scotland
0.0020817355,inspiration
0.0018870269,approach
0.0018838443,holocene
0.0018627689,undamaged
0.0018627689,cracker
0.0017926831,bespeak
0.0017677142,subordinate
0.0017314351,military_officer
0.0016860506,rabbit
0.0016860506,imagination
0.0016860506,hawaii
0.0016167456,sheridan
0.0016167433,ultraviolet
0.0016167433,proud
0.0016167433,atmospheric
0.0016167433,aeronautics
0.0015475486,propane
0.001520468,receive
0.0013678647,diversify
0.0013437779,recycling
0.001310936,american
0.0012879191,wing
0.0012474568,intercontinental
0.0012146506,oxford
0.0012083002,emission
0.0011005917,ball
0.0010982447,resale
0.0010549923,kobe
0.0010202153,showery
0.0009400309,unite
0.00093909545,automotive
0.0009379386,delivery
0.0009060429,ranch
0.00087770884,sum
0.0008101289,viceroy
0.0008101289,powderize
0.0008101289,bits_per_inch
0.0008101286,contrivance
0.0008101286,affair
0.00075742434,stipulation
0.000757424,reclaim
0.0006727234,cairo
0.00066182716,directorate
0.00066182687,savannah
0.00066182687,grave
0.00063270173,footing
0.00062629173,unit_of_measurement
0.00061603886,surpass
0.0006046092,december
0.0006042383,palladium
0.00059601635,prosecute
0.0005665504,lama
0.0005665504,cheyenne
0.0005665504,bard
0.0005665501,payback
0.0005664731,hack
0.0005501159,show
0.00053595146,pantry
0.00051885523,petroleum
0.00051431323,mascot
0.00051431323,canty
0.00050588726,short_ton
0.00041989595,shake
0.00041989595,overthrow
0.00041989595,heel
0.00041989595,converter
0.00041989595,color
0.00041989595,chester
0.00041989595,cabal
0.00039601943,brown
0.0003943126,start
0.00038654968,trace
0.0003762265,hope
0.0003633302,gat
0.00033084623,aggressively
0.00032650284,puritan
0.00032650284,odyssey
0.00032650284,augusta
0.00032650252,tunnel
0.00032650252,sequoia
0.00032650252,manitoba
0.00032650252,leather
0.00032650252,lag
0.00032650252,ecological
0.00032252696,merchandise
0.0002916955,week
0.00027614148,attendant
0.0001968145,discontinuance
0.00019599653,disagree
0.00018594453,wick
0.00018594453,tyler
0.00018594453,tampa
0.00018594453,rigid
0.00018594453,pate
0.00018594453,mineralize
0.00018594453,lafayette
0.00018594453,kingston
0.00018594453,cornwall
0.00018594453,copycat
0.00018594453,clop
0.00018594436,swimming
0.00018594347,prefabricate
0.00018586883,shortly
0.00017918933,ease
0.00011620919,include
0.00011335904,hauling
0.00011256873,commuter
0.00010180508,whet
0.00010180508,tacoma
0.00010180508,syracuse
0.00010180508,someday
0.00010180508,single_nucleotide_polymorphism
0.00010180508,shun
0.00010180508,savory
0.00010180508,sacramento
0.00010180508,rotational
0.00010180508,resonance
0.00010180508,recycle
0.00010180508,recirculation
0.00010180508,rearrange
0.00010180508,racket
0.00010180508,plot
0.00010180508,permanence
0.00010180508,modality
0.00010180508,minuscule
0.00010180508,maturation
0.00010180508,latissimus_dorsi
0.00010180508,kauai
0.00010180508,jamestown
0.00010180508,irreconcilable
0.00010180508,hellman
0.00010180508,harvey
0.00010180508,greenwich
0.00010180508,gravel
0.00010180508,freeman
0.00010180508,eyes
0.00010180508,endless
0.00010180508,drastically
0.00010180508,ditch_reed
0.00010180508,distillation
0.00010180508,diagnosis
0.00010180508,dessert
0.00010180508,clarence
0.00010180508,boast
0.00010180508,bennett
0.00010180508,babylon
0.00010180508,attainable
0.00010180508,ambition
0.00010180508,advertiser
0.00010180499,pen
0.000101804886,soul_patch
8.1665494e-05,argon
6.50515e-05,georgia
5.800253e-05,report
3.7963368e-06,operations
1.9899683e-06,copper
2.492767e-07,customer
9.334282e-08,operate
7.4477036e-08,seven
3.1532494e-08,number
8.8811625e-09,sale
8.305173e-11,sell
5.5320816e-14,trust
1.6309932e-15,florida
6.034658e-16,brand
5.539401e-17,north
1.8566251e-20,research
2.3405645e-21,propose
1.8683676e-22,undisclosed
8.778971e-23,new
4.5596157e-23,acquisition
9.692293e-24,international
1.7128026e-24,quarto
1.3283761e-25,exchange
7.490673e-26,stocks
4.8838034e-26,manufacturer
1.5609275e-26,mine
1.491591e-26,cash
1.3012766e-26,southwest
1.1987145e-26,goteborg
1.17083914e-26,certain
1.13566065e-26,technology
1.13542676e-26,city
1.0423038e-26,ounce
1.0197681e-26,serve
9.7077454e-27,explain
9.621329e-27,gallon
9.195246e-27,gross_sales
8.874071e-27,production
7.322761e-27,conn
6.968687e-27,president
6.611274e-27,adjustment
6.4499255e-27,terminal
6.300489e-27,octane
6.293211e-27,post
6.2613392e-27,return
6.250552e-27,yield
6.2253286e-27,worsen
6.216477e-27,union
6.207709e-27,gold
6.169347e-27,jupiter
6.135621e-27,climb
6.1163652e-27,lose
6.0575265e-27,undiluted
6.053392e-27,addition
6.039783e-27,treaty
6.02763e-27,gates
6.012588e-27,investing
5.993215e-27,tax_return
5.974999e-27,smoky
5.9679373e-27,change
5.965024e-27,term
5.963659e-27,county
5.9601565e-27,importer
5.952295e-27,gas
5.941406e-27,year
5.934022e-27,session
5.9219237e-27,revise
5.9124886e-27,cheery
5.8960242e-27,sack
5.871716e-27,berlin
5.8556332e-27,approve
5.8471514e-27,richardson
5.836989e-27,market
5.8341175e-27,march
5.8290677e-27,member
5.828534e-27,end_product
5.8278224e-27,director
5.8259107e-27,desktop
5.8201356e-27,executive
5.8160072e-27,say
5.815342e-27,distribution
5.8146984e-27,lyon
5.813146e-27,board
5.809865e-27,sulfur
5.80807e-27,discourse
5.807782e-27,assets
5.805855e-27,federal
5.805257e-27,resettlement
5.804482e-27,share
5.8025338e-27,shop
5.79948e-27,reasonable
5.798396e-27,figure
5.797069e-27,head
5.7963173e-27,prospect
5.7962067e-27,organization
5.7900187e-27,lisle
5.7900187e-27,interconnection
5.789555e-27,equinox
5.7878547e-27,association
5.7871264e-27,one-fourth
5.7862874e-27,excavator
5.7853164e-27,grapevine
5.782007e-27,southeast
5.7807057e-27,increase
5.780419e-27,pacific
5.7803968e-27,april
5.7784346e-27,proposal
5.7784127e-27,beira
5.7770684e-27,group
5.7762086e-27,parks
5.7736976e-27,statistics
5.7729708e-27,abnormal
5.7719797e-27,reformer
5.7709008e-27,neo
5.7709008e-27,horn_of_plenty
5.770857e-27,february
5.7697783e-27,newman
5.7696023e-27,forklift
5.76914e-27,loss
5.768898e-27,affect
5.768678e-27,exporter
5.76826e-27,ribavirin
5.767688e-27,bauxite
5.767556e-27,pinnacle
5.7672257e-27,agency
5.7669176e-27,subdivision
5.7669176e-27,sioux
5.7669176e-27,airborne
