probability,word
0.051216353,second
0.032530207,state
0.01613141,company
0.015918253,survey
0.01567065,president
0.014373676,utility
0.013546305,power
0.0130333565,security
0.01296652,committee
0.010445177,block
0.0097835185,tax
0.007705254,probe
0.007697994,report
0.0073712803,decision
0.007295863,spokesman
0.0072307545,possible
0.0071108188,adequate
0.0070780623,case
0.006997739,necessitate
0.00686919,costs
0.006771567,nuclear
0.0066896253,coup_d'etat
0.0064655486,ailment
0.006301131,government
0.0058549177,corporate
0.005723048,ask
0.0056245946,analyze
0.005355072,hearing
0.0053307624,plan
0.005261632,toilet
0.005219439,philippines
0.0052113165,proposal
0.005071135,district
0.0050660255,class
0.0050510103,delaware
0.004954156,electric
0.004711927,debt
0.00463383,cost
0.0046292716,uracil
0.004298998,burlington
0.004288176,include
0.0041539147,time
0.00410987,plant
0.004051856,elder
0.0040414035,use
0.00402256,department
0.0039351718,group
0.0037882559,participate
0.003690038,bargain
0.003616755,strategic
0.0035827293,undertaking
0.003546234,benefit
0.0034922955,firm
0.0034895106,billion
0.0034514344,alaska
0.003444214,federal
0.0034378704,attempt
0.0033741775,add
0.0033533964,electrical
0.0033458257,order
0.0033408008,administration
0.0032923738,torah
0.0032886239,mention
0.0032697273,recommend
0.003240355,trump
0.0032212015,reject
0.003208839,populace
0.003156877,regulative
0.0031345303,let
0.003087472,choose
0.0030628198,person
0.0029582123,champion
0.0029492236,see
0.002938307,change
0.00293395,potential
0.0028100186,fee
0.0027976076,philippine
0.0027758696,law
0.0027717045,propose
0.002769806,unit_of_measurement
0.002762093,old_age
0.0027384611,let_go_of
0.0027239765,sale
0.0027188247,science
0.002646857,request
0.002629888,unwrap
0.0025738222,remark
0.0025679881,intend
0.0025567717,anger
0.0025547766,boundary
0.002553784,lawyer
0.0025510518,presidential
0.0025340975,harmonize
0.0025280607,walter
0.002511281,purpose
0.002505714,incur
0.002498771,detect
0.0024564057,contract
0.0023970809,status
0.0023914024,inquiry
0.0023864927,research
0.0023721452,environmental
0.0023590738,get_down
0.0023512621,incentive
0.0023464013,believe
0.0023350734,wage
0.0023210894,investing
0.0023118507,reliance
0.0023053251,truck
0.0022963001,cyprus
0.0022663486,information
0.002264471,prevent
0.002256357,command
0.0022501405,project
0.0022392208,dependence
0.0022386166,assume
0.0022246637,publish
0.0022127088,saying
0.0022013641,world
0.0021716068,storage
0.0021701367,recommendation
0.0021672577,carry
0.002159212,owner
0.0021552024,enforcement
0.002152134,hazard
0.0021352149,prospectus
0.0021149707,tandy
0.002089141,defend
0.0020739667,holocene
0.0020711045,answer
0.002014922,choice
0.0020108898,slowly
0.0020108898,dilution
0.001992667,giving
0.0019915965,buyer
0.0019885695,liability
0.001981274,equivalent
0.0019767263,georgia
0.0019425895,option
0.0019214633,harris
0.001910061,aid
0.0018944052,oppose
0.0018811352,specifically
0.0018806957,desire
0.0018700559,debar
0.0018452469,energy
0.001840077,associate
0.001832669,major
0.0018308016,remove
0.0018130598,pain
0.0017787145,evaluation
0.0017738409,stay
0.0017644652,spread
0.0017571806,preliminary
0.0017560825,coat
0.0017560825,alaskan
0.0017459238,percentage
0.001730948,james
0.0017294646,charge
0.0016995572,effects
0.001697169,poison
0.001697169,pill
0.0016603081,control
0.0016596568,violate
0.0016520114,dip
0.0016504603,decide
0.0016328552,concern
0.0016169638,recover
0.0016126103,campaigner
0.0015897893,target
0.0015864172,quote
0.0015781141,cash
0.0015580575,loom
0.0015578606,significant
0.0015475715,robert
0.001539184,form
0.0015290006,interim
0.0015236599,industry
0.0015213209,corporation
0.0015053215,meter
0.001482998,denationalization
0.0014800783,connection
0.0014679855,seek
0.0014679609,vote
0.0014521537,national
0.0014458736,little
0.00144572,deal
0.0014258637,equitable
0.0014218565,misdemeanor
0.0014198944,later
0.0014120407,local
0.0014094266,exist
0.0013920461,return
0.0013845061,disclosure
0.001371037,foreign
0.0013688701,contend
0.0013646666,lever
0.0013584709,increase
0.0013481716,defensive
0.0013463742,particular
0.0013449715,provision
0.0013318183,expensive
0.0013293579,time_period
0.0013225509,aware
0.0013195047,three
0.0013110604,row
0.001305266,crosby
0.0013036458,advocate
0.0012873524,name
0.001279652,carry_through
0.0012775899,foreseeable
0.0012771148,institutional
0.0012747652,advance
0.0012661235,developer
0.0012606162,timely
0.0012404149,dieter
0.0012245848,brand
0.0012177086,ferdinand
0.0012121695,deter
0.0012088771,fact
0.0011980474,act
0.001196466,note
0.0011910629,license
0.0011642544,hear
0.00115383,directly
0.0011503932,microphone
0.0011487508,proceeding
0.0010945218,confirm
0.0010913913,adversely
0.0010889813,idea
0.0010848775,acting
0.0010737455,city
0.0010722106,battle
0.0010714512,unite
0.0010600364,wood
0.0010537565,list
0.0010477896,regulation
0.0010463651,pittsburgh
0.0010397015,finally
0.0010297812,pull_off
0.0010255587,authority
0.0010246206,negative
0.0010199876,manila
0.0010151133,joseph
0.0009941908,right
0.0009931026,executive
0.0009860415,part
0.0009819117,arbitrage
0.0009485921,cap
0.0009428168,organic
0.0009424163,consequence
0.0009317491,challenge
0.00092587195,filing
0.00092533923,delay
0.0009220297,poland
0.0009206529,peripheral
0.00091618067,buyout
0.00091463287,restrain
0.00091211026,lack
0.00090857205,win
0.0009062563,discharge
0.00090609037,shackle
0.0008966143,say
0.0008888752,michael
0.000881722,round
0.000880347,addition
0.00087973854,complement
0.0008797209,instrumentality
0.00087554735,crime
0.0008693682,typically
0.0008688506,devising
0.00084503077,letter
0.00084496307,guard
0.0008382652,refer
0.000836758,member
0.0008311518,opportunity
0.00082716526,reappraisal
0.00082417467,unsuccessful
0.0008234809,investigate
0.0008188249,downgrade
0.0008167539,question
0.0008119911,material
0.00081097847,travel
0.0008099119,manufacturer
