basic word,probability,word form Word2Vec
year,0.07109852880239487,year
year,0.05441393569895592,month
year,0.046912058960598024,week
year,0.0411715824755019,months
year,0.041071799176581436,decade
year,0.04075283672960328,years
year,0.03920752202853528,summer
year,0.03584266866097652,year.The
year,0.035634033165671486,September
year,0.03537555899343814,weeks
year,0.035350034708659495,season
year,0.03530093129047418,June
year,0.03515915772495415,yaer
year,0.03508036426208028,weekend
year,0.03495054129976061,July
year,0.034849425211937124,January
year,0.03477930441198862,twoyears
year,0.03467871381168175,August
year,0.034602528716279446,threeyear
year,0.03440902005718849,October
year,0.03434067277760855,December
year,0.034296777618761265,day
year,0.0338970553685245,November
year,0.03378630039879349,February
year,0.033113761133581665,spring
year,0.0324426415322252,March
year,0.03241494537363798,April
state,0.06254233419895172,state
state,0.03624134915575006,statewide
state,0.03579520442250406,thestate
state,0.03416981058643742,district
state,0.034065372160245744,State
state,0.03397884215065261,county
state,0.03227405706806241,Legislature
state,0.03190037357583275,districts
state,0.031488938515140674,federal
state,0.0314131185140587,commonwealth
state,0.031206772847118813,stateís
state,0.03119986520849327,governor
state,0.030919781524374468,stateâ
state,0.03083065695650644,legislature
state,0.030750576064464408,multimember_districts
state,0.030289671053216338,legislators
state,0.02989685269370934,legislatively_enacted
state,0.029567416485163367,CHEYENNE_WYOMING_Wyoming
state,0.029380114354067288,nation
state,0.029122019178546843,unconstitutionally_inadequate
state,0.028986487059006194,national
state,0.028764782799979294,statewide_nonjudicial
state,0.02868359101948048,_State
state,0.028644777024138257,government
state,0.028602486842601582,stateÕs
state,0.028596777696052733,stateâ_€_™
state,0.02845887095924038,regional
state,0.028304006398300885,states
state,0.028274674096884223,Joanna_Prukop
company,0.04911736106173015,company
company,0.031065157310759428,comapny
company,0.03080146630418712,comany
company,0.030572429571455118,firm
company,0.030129661719207057,companies
company,0.030057252818734614,compay
company,0.029586710606773536,com_pany
company,0.029531123828248074,companyā
company,0.02927755068687743,compnay
company,0.028228024178194033,thecompany
company,0.027500348835254318,subsidiary
company,0.02726389936100304,companys
company,0.02700242456506663,conglomerate
company,0.02688690056018883,corporation
company,0.026857972717000855,manufacturer
company,0.026781520769119993,Company
company,0.025925191031999972,privately_held
company,0.02587200783198451,maker
company,0.025619924850737608,companyis
company,0.02550175720226111,business
company,0.024879168888086944,industry
company,0.024866483497485437,retailer
company,0.024727275022271566,supplier
company,0.02465119488251588,partsmaker
company,0.024531825444784383,Latapack_Ball_Embalagens_Ltda
company,0.024358030031059963,regulatory_filing
company,0.0240503251398112,companythat
company,0.024023073360809555,Bitauto
company,0.024009083714146895,SuffolkFirst
company,0.024002929850531762,gearmaker
company,0.023916182916255746,Technoplast
company,0.02386215802461833,copmany
company,0.023782656957348713,subsdiary
company,0.023690144069509422,Interbake
company,0.02367049386371267,Conzzeta
company,0.02366322750334504,Inc.
company,0.02343958784367417,Etrials
company,0.02343575119368957,Jilin_Yatai_Group
company,0.02337945007514408,Krispy_Kreme_franchisee
company,0.023371977317352632,softwaremaker
company,0.023291003655697473,media_streams.com
company,0.023199840402076344,companyâ
company,0.02318685639392548,companyâ_€_™
company,0.02318098650974454,Thecompany
company,0.023177710499570736,Vicorp
company,0.023130477693369622,WatchMark
company,0.02312712702880848,FairMarket
company,0.02311329400997808,Yanchang_Petroleum_Group
company,0.02308210311418568,Therics
company,0.02306738595319935,cmpany
company,0.02305818736163001,publicly_traded
company,0.023028378303909136,Plastipak
company,0.023013602590462146,FreightCar
company,0.02292493659928807,Impco
company,0.02290619249282,InteractiveCorp
company,0.022906012444003476,subsidiaries
company,0.0228716992382465,Pulante
company,0.02286321059526264,Nomaco
company,0.022848206527219084,Datascan
company,0.02284649972299091,Corp.
company,0.022802318963801582,Applied_Underwriters
company,0.022748706867011803,PaeTec
company,0.022737013940618445,DCIC
company,0.02271162998511178,TherOx
company,0.022639279637099996,Rockwood_Specialties
company,0.022611956131334043,firms
company,0.02256846921880351,Implex
company,0.022531282551039755,ExlService
company,0.02250114852716223,retailer_Zappos
company,0.02249020507226529,Hale_Halsell
company,0.022439710894005538,EToys
company,0.022428452719632563,IAC_InterActiveCorp_Barry_Diller
company,0.022427407558209822,truckmaking
company,0.02240042951196175,Marquee_Holdings
company,0.022397092021704257,Etex
company,0.022393316851803347,companyhas
company,0.02236103395261968,Vivendi_SA_VIV.FR
company,0.022359805814757383,Moveable_Cubicle
company,0.022339924326741034,SilkRoad_Equity
company,0.02233988041239554,Pinova
company,0.02230915208104234,Maverick_Tube
company,0.022300388241493385,Richina_Pacific
company,0.022214866517456633,Kroll_Zolfo
company,0.02219824786531044,Unidare
company,0.022174376027100262,TAQATAQA
company,0.022146402589021008,Altra_Biofuels
share,0.042060432311270546,share
share,0.022459742354122625,Share
share,0.02202492373250209,ashare
share,0.021652506780089453,worth_###.###mln_rub
share,0.02137749669985567,shares
share,0.021308579344726297,pershare
share,0.021075566482867458,cents
share,0.020907276769694505,sahre
share,0.020647600738302074,Including_discontinued_operations
share,0.020623399440093948,worth_##.###bn_rub
share,0.020419075401568065,#.##_perdiluted
share,0.02031710704784473,Ps.#.####
share,0.02030445423259053,Visit_talkback.jacksonsun.com
