probability,word
0.048991356,plant
0.040797174,capacity
0.04056436,state
0.039272703,union
0.036173243,steel
0.029840663,occupation
0.026757814,production
0.02668689,industry
0.025442185,second
0.025121877,aluminum
0.020808065,company
0.01579879,plan
0.015278681,spokesman
0.011923841,annual
0.011878249,year
0.011559518,beginning
0.011259713,committee
0.011195586,star
0.0105283335,close
0.010098693,horizon
0.009857957,produce
0.009674661,stopping_point
0.008964839,lyon
0.008191893,sector
0.007917142,alumina
0.0077868267,offprint
0.007550757,closing
0.0075076497,add
0.0073222215,june
0.0072910357,cut
0.0072109117,thousand
0.006978189,smelter
0.0068635126,newspaper
0.006660635,arbitration
0.0066247634,operate
0.0062880684,conveyance
0.006125958,merchandise
0.0060785958,agent
0.0058411197,krupp
0.0058122524,shutting
0.005732293,interrupt
0.0054313783,wholly
0.0054312567,subordinate
0.005279287,metric_ton
0.0051403767,food
0.0049914047,bauxite
0.004876577,dispute
0.0045832237,agree
0.00439132,indiana
0.004342039,decide
0.004293418,firm
0.0042695804,redundancy
0.004266414,machine
0.004220744,lynch
0.004038077,european_union
0.00389052,dias
0.0038825066,undertaking
0.0038258953,community
0.0037212162,dutch
0.0036429581,area
0.003581368,undertake
0.0035774321,large
0.0035288227,european
0.003481873,employee
0.0033766015,unwrap
0.0032248253,coerce
0.0031575274,port
0.0031130956,nickel
0.0030708585,identify
0.003056096,topographic_point
0.0030212477,sociable
0.002890319,liter
0.002886226,work_force
0.0028709928,current
0.0027986576,jack
0.0027793502,possible
0.0027595733,establish
0.002740542,begin
0.0027142935,question
0.0026973425,worsen
0.0026310934,hot
0.0025979702,operation
0.002590911,costs
0.0025615224,switch
0.0025496932,curate
0.002514243,aid
0.0023587465,foreclosure
0.002337521,acquiring
0.002313571,insufficient
0.0023028092,name
0.0022395784,united_states
0.002216557,unidentified
0.0022137263,rotterdam
0.0021671823,suriname
0.0021417225,mull
0.0020607216,safely
0.002043337,business
0.0020310904,court
0.0020048886,support
0.00199784,old
0.0019587013,guerrilla
0.0019273876,victor
0.0019254696,businessman
0.0019242681,planter
0.0019057015,understate
0.0018684961,order
0.0018659871,given
0.0018506617,label
0.0018398699,electronic
0.0017912707,government
0.0017897629,stay
0.0017789757,brewer
0.0017614389,devising
0.0017580463,print
0.0017152238,amsterdam
0.0016805339,concentrate
0.0016603358,exist
0.0015801329,volunteer
0.0015752512,one-half
0.0015717915,field-grade_officer
0.0015486248,power
0.0015396824,lair
0.0015183394,purchase
0.00150185,electricity
0.0014579499,problem
0.001451521,undergo
0.0014460991,liberia
0.0014109341,lead
0.0014075602,dawn
0.0014030397,toronto
0.0013811302,roll
0.001340797,service
0.0013368607,lift
0.0013226626,remark
0.0013215372,investing
0.0013029721,corporation
0.001297357,steelmaker
0.0012839206,away
0.0012742286,sequester
0.0012742286,prestige
0.0012604857,analyze
0.0012458714,diplomat
0.0011838187,prudent
0.0011255112,input_signal
0.0011099,general
0.0010985737,strong
0.0010779635,harmonize
0.0009819838,involve
0.0009768605,chrome
0.0009487526,executive
0.00094240776,goteborg
0.00092485314,argue
0.0008701927,know
0.00087015453,angry
0.00086819835,commissioner
0.00083724613,fail
0.0008178494,scale
0.0008075868,decision
0.00075373065,cyanamide
0.00072835747,fry
0.0007283571,coil
0.0007252357,provincial
0.0007205061,old_age
0.0006955652,incorrect
0.0006926873,people
0.0006702087,shed
0.00066357496,pepsi
0.0006538232,health_maintenance_organization
0.00063744123,beaver
0.00062481046,discussion
0.0006065662,parliament
0.00060547877,compressor
0.00058005156,expect
0.0005669198,invite
0.00054744416,joist
0.0005474426,favorably
0.00053466164,ottawa
0.0005155419,central_intelligence_agency
0.00050694955,heinz
0.00050581974,duff
0.00048949115,polypropylene
0.00048949115,phenol
0.00048259605,show
0.00045764627,wellington
0.00045764627,wale
0.00045764627,variable
0.00045764627,uniform
0.00045742112,unit_of_measurement
0.0004562148,printer
0.00043265198,percentage
0.0004312405,anteroom
0.00042994838,today
0.00042810314,thymine
0.00042594454,seven
0.00041615297,parliamentarian
0.00041615297,catering
