document,probabilities,topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocoa1,0.00431034482759,0.00862068965517,0.0258620689655,0.00431034482759,0.0431034482759,0.0431034482759,0.0301724137931,0.0172413793103,0.00431034482759,0.00431034482759,0.00862068965517,0.0172413793103,0.0258620689655,0.00431034482759,0.00431034482759,0.0431034482759,0.0,0.0,0.00431034482759,0.0258620689655,0.00431034482759,0.0129310344828,0.00431034482759,0.0,0.0172413793103,0.0215517241379,0.00431034482759,0.0215517241379,0.0344827586207,0.0344827586207,0.0129310344828,0.00431034482759,0.00431034482759,0.00862068965517,0.0301724137931,0.0301724137931,0.0129310344828,0.0,0.00862068965517,0.00431034482759,0.0129310344828,0.0,0.0129310344828,0.00862068965517,0.0172413793103,0.00431034482759,0.00862068965517,0.00862068965517,0.00862068965517,0.0129310344828,0.0387931034483,0.275862068966,52
earn2,0.0,0.0,0.0,0.0625,0.0625,0.09375,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.15625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.03125,0.0,0.03125,0.0625,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0625,0.0,38
acq3,0.0,0.00970873786408,0.0,0.00970873786408,0.0194174757282,0.0,0.0,0.00970873786408,0.0194174757282,0.0194174757282,0.00970873786408,0.0,0.0,0.0194174757282,0.0291262135922,0.00970873786408,0.0,0.0,0.0,0.116504854369,0.0485436893204,0.00970873786408,0.126213592233,0.0194174757282,0.0873786407767,0.0,0.00970873786408,0.106796116505,0.00970873786408,0.00970873786408,0.0291262135922,0.0388349514563,0.0,0.00970873786408,0.0291262135922,0.0194174757282,0.0194174757282,0.0,0.0,0.0,0.0388349514563,0.0,0.0388349514563,0.00970873786408,0.0194174757282,0.0291262135922,0.00970873786408,0.0,0.0,0.0,0.00970873786408,0.0,23
earn4,0.0,0.0,0.0,0.0434782608696,0.0,0.0869565217391,0.0,0.0,0.0,0.434782608696,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,10
earn5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0227272727273,0.0,0.568181818182,0.0227272727273,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
earn6,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
earn7,0.0,0.03125,0.015625,0.046875,0.03125,0.046875,0.0078125,0.0078125,0.0,0.0390625,0.1015625,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0078125,0.03125,0.1015625,0.0234375,0.0078125,0.03125,0.0,0.0078125,0.0078125,0.0078125,0.015625,0.0078125,0.0078125,0.0078125,0.0078125,0.015625,0.0,0.015625,0.015625,0.0390625,0.015625,0.0,0.0234375,0.1875,0.0,0.0234375,0.015625,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0078125,41
copper8,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,27
earn9,0.0,0.0188679245283,0.0,0.0188679245283,0.0,0.179245283019,0.0,0.0,0.0283018867925,0.0377358490566,0.0188679245283,0.0,0.0,0.00943396226415,0.0377358490566,0.0,0.0,0.0,0.00943396226415,0.0566037735849,0.0471698113208,0.0188679245283,0.11320754717,0.00943396226415,0.0377358490566,0.0,0.0,0.00943396226415,0.0188679245283,0.0,0.0,0.0188679245283,0.0,0.0283018867925,0.00943396226415,0.00943396226415,0.0188679245283,0.0660377358491,0.0,0.0,0.0566037735849,0.0,0.0283018867925,0.00943396226415,0.0,0.0,0.0377358490566,0.0,0.00943396226415,0.0,0.0188679245283,0.0188679245283,6
earn10,0.0,0.0,0.0,0.0,0.0,0.268292682927,0.0,0.0,0.0,0.487804878049,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243902439024,0.0,0.0243902439024,0.0,0.0,0.0,0.0,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487804878049,0.0,0.0,0.0,0.0,0.0,0.0731707317073,10
earn11,0.0,0.0,0.0,0.0322580645161,0.0,0.0967741935484,0.0,0.0,0.0,0.41935483871,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0322580645161,0.0645161290323,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0322580645161,0.0322580645161,0.0322580645161,0.0,0.0,0.0322580645161,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,10
housing12,0.0,0.0,0.0526315789474,0.0526315789474,0.0,0.0526315789474,0.0350877192982,0.0,0.0175438596491,0.0,0.0175438596491,0.0350877192982,0.0,0.0175438596491,0.0,0.0526315789474,0.0,0.0,0.0,0.0701754385965,0.0,0.0175438596491,0.0,0.0701754385965,0.0701754385965,0.0350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0175438596491,0.0175438596491,0.0,0.0526315789474,0.0350877192982,0.0,0.0877192982456,0.0,0.0350877192982,0.0,0.122807017544,0.0175438596491,0.0,0.0175438596491,0.0,0.0,0.0,0.0,0.0,0.0,43
money-supply13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,24
earn14,0.0,0.0,0.0,0.0,0.0,0.384615384615,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.153846153846,6
earn15,0.0,0.0,0.0,0.0,0.0,0.297297297297,0.0,0.0,0.0,0.540540540541,0.027027027027,0.0,0.0,0.0,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027,0.0,0.0,0.0,0.027027027027,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027,10
earn16,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.647058823529,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
earn17,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.025,0.0,0.025,0.1,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.025,0.025,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.075,0.0,0.075,0.15,0.0,0.025,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,20
earn18,0.0,0.0,0.0,0.0681818181818,0.0,0.136363636364,0.0,0.0,0.0,0.590909090909,0.0,0.0,0.0,0.0,0.0681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
coffee19,0.0,0.0188679245283,0.0,0.0566037735849,0.0,0.0377358490566,0.0,0.0188679245283,0.0,0.0188679245283,0.0,0.0,0.0,0.0,0.0,0.283018867925,0.0,0.0188679245283,0.0,0.11320754717,0.0,0.0,0.0,0.0188679245283,0.0188679245283,0.0,0.0,0.0754716981132,0.0377358490566,0.0188679245283,0.0754716981132,0.0,0.0,0.0,0.0,0.0,0.0188679245283,0.0566037735849,0.0188679245283,0.0,0.0,0.0188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377358490566,0.0377358490566,16
acq20,0.0,0.0115606936416,0.00578034682081,0.00578034682081,0.00578034682081,0.00578034682081,0.0,0.00578034682081,0.0346820809249,0.0173410404624,0.0231213872832,0.0115606936416,0.0115606936416,0.00578034682081,0.0,0.00578034682081,0.0,0.00578034682081,0.0346820809249,0.0751445086705,0.0635838150289,0.00578034682081,0.0751445086705,0.0115606936416,0.00578034682081,0.0115606936416,0.0,0.0809248554913,0.028901734104,0.00578034682081,0.0346820809249,0.00578034682081,0.0115606936416,0.00578034682081,0.0751445086705,0.0115606936416,0.0809248554913,0.0115606936416,0.0173410404624,0.00578034682081,0.028901734104,0.0231213872832,0.0115606936416,0.0173410404624,0.00578034682081,0.00578034682081,0.0,0.0115606936416,0.0115606936416,0.00578034682081,0.0173410404624,0.0462427745665,28
sugar21,0.0,0.0882352941176,0.0294117647059,0.0,0.0,0.0147058823529,0.0735294117647,0.0,0.0,0.0,0.0735294117647,0.0,0.0,0.0,0.0,0.0735294117647,0.0,0.0,0.0,0.0588235294118,0.0,0.0294117647059,0.0147058823529,0.0,0.0,0.0147058823529,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.0,0.0147058823529,0.0735294117647,0.0,0.0735294117647,0.0,0.0441176470588,0.0,0.0,0.0,0.0735294117647,0.0,0.0588235294118,0.0,0.0,0.0294117647059,0.0,0.0735294117647,0.0,0.0588235294118,2
