probability,word
0.15467203,connecticut
0.06667811,volt
0.059075728,prior
0.054787327,record
0.05268052,february
0.05193711,dividend
0.046265576,april
0.042384923,wage
0.032618336,march
0.023290064,note
0.023124792,june
0.019488465,corporation
0.019413348,brown
0.017628513,checkup
0.016930314,pakistan
0.014723733,account_payable
0.011928413,beneficial
0.011835428,adjust
0.010837173,lab
0.010782638,correct
0.009477737,prefer
0.009350111,seven
0.008344761,addition
0.008341069,stock
0.0077067865,national
0.007312891,raise
0.0072588264,reflect
0.0072014653,rand
0.006655051,turner
0.0066477465,pay
0.0066254553,split
0.0060900208,set
0.005335902,tax
0.0043559875,income
0.004153352,beverage
0.0038022595,fiscal
0.0036042628,payment
0.0034508882,bacillus
0.0033853734,declare
0.0033559287,franklin
0.0032678677,company
0.0031887114,contingent
0.003083038,impute
0.0030581017,backlog
0.0027215953,joule
0.002538937,fidelity
0.0024746128,international
0.002357648,fund
0.0023247935,depreciation
0.002098716,annual
0.0020503388,healthcare
0.0020055731,electric
0.001915108,group
0.0018241022,providence
0.0017442196,share
0.001738506,semifinal
0.001646446,item
0.0016397386,borrow
0.0016197959,capital
0.0015945435,intelligent
0.0015050201,pep
0.0013180458,bradley
0.0013112836,filling
0.0012946065,drink
0.0012945774,mccormick
0.0012137116,register
0.0011938075,flow
0.0011727873,litigation
0.0011434852,winnebago
0.0011146431,light-emitting_diode
0.0010942229,scepter
0.0010743483,woman
0.0009924611,phot
0.0009924606,iodine
0.0008741232,gear
0.00084157055,fox
0.0007353968,calendar_month
0.0007233296,concentration
0.00071231066,network
0.0006997565,part
0.0006809438,defender
0.00067417196,gateway
0.0006642642,sierra
0.0006556568,data
0.0006385182,gibbs
0.00063851755,crystal
0.0006160245,second
0.0005813608,satellite
0.0005561866,reliable
0.0005521537,consequence
0.00053049484,mem
0.0005091444,start
0.00049958815,mandate
0.00046495468,male_child
0.00045432328,age
0.00040325485,internet
0.0003859248,include
0.00036424873,robotics
0.0003355607,oxford
0.00032900713,webb
0.00032900713,spar
0.00032638267,minnesota
0.00031571795,cherokee
0.00030596115,louisville
0.00030596115,holly
0.00026434776,bachelor_of_divinity
0.00025287224,maestro
0.000251122,figure
0.00022303515,barbed
0.00020042797,contour
0.00019855004,spot
0.00019336076,unite
0.00018130813,alpha_fetoprotein
0.0001599099,systematics
0.0001599099,save
0.00014336267,invite
0.00012031488,anatolian
0.000114144554,wolf
0.000114144554,ponce
0.000114144554,plenum
0.000114144554,northwestern
0.000114144554,chump
0.000114144445,as_needed
8.619847e-05,health
7.697538e-05,end
6.249442e-05,wausau
6.249442e-05,stationer
6.249442e-05,roentgenium
6.249442e-05,riverbank
6.249442e-05,noma
6.249442e-05,myriameter
6.249442e-05,lookout
6.249442e-05,dig
6.249442e-05,adobe
6.24943e-05,pedant
5.8759102e-05,underwrite
3.0270574e-05,tenant
3.0270574e-05,surgeon
3.0270574e-05,optical
3.0270574e-05,nutmeg
3.0270574e-05,international_relations_and_security_network
3.0270574e-05,carver
3.0270574e-05,bite
2.8774462e-05,december
7.3210654e-06,premium
7.2287094e-06,repeat
5.175727e-06,engagement
2.9539183e-06,insurance
1.1608755e-06,gross
1.0705741e-08,publish
1.6589783e-09,system
1.4403615e-09,year
3.092043e-11,industry
2.649065e-19,gross_sales
2.6102831e-20,january
7.156208e-21,revolutions_per_minute
3.2070536e-21,today
1.3468799e-22,sum
7.4879706e-23,trust
2.8333215e-24,cash
8.237761e-26,omega
7.878418e-26,time_period
3.9223156e-26,investing
3.0613282e-26,remove
2.971162e-26,swiss
1.7615577e-26,franc
1.2804769e-26,net_income
1.1216893e-26,percentage
6.740847e-27,american
5.6230645e-27,billion
5.174877e-27,value
5.1733375e-27,one-fourth
4.8848255e-27,quarterly
4.79647e-27,services
4.591145e-27,nitrogen
4.3108764e-27,certificate
4.1562435e-27,distribution
4.1447646e-27,thursday
3.9240796e-27,operations
3.917663e-27,food
3.909959e-27,extraordinary
3.8813374e-27,previously
3.869496e-27,plan
3.8657335e-27,banking
3.778475e-27,exclude
3.7509446e-27,corporate
3.7224362e-27,business
3.7157964e-27,class
3.6973163e-27,higher
3.692327e-27,operate
3.6591097e-27,investor
3.6582026e-27,effective
3.6579095e-27,communications
3.655259e-27,regular
3.650939e-27,state
3.6461236e-27,loss
3.6273257e-27,prophet
3.6263847e-27,employee_turnover
3.623246e-27,report
3.6165486e-27,bank
3.613832e-27,plastic
3.6101253e-27,continue
3.607909e-27,militia
3.59988e-27,comparison
3.598329e-27,boston
3.59756e-27,one-half
3.5948576e-27,security
3.5928423e-27,whitehall
3.591006e-27,federal
3.588172e-27,development
3.5873234e-27,resource
3.585408e-27,commissariat
3.584464e-27,small
3.5833433e-27,park
3.5778798e-27,vitamin_e
3.5762967e-27,credits
3.574319e-27,headline
3.573692e-27,significant
3.5735422e-27,new
3.5710073e-27,entrance
3.568624e-27,centennial
3.5677667e-27,loan
3.56725e-27,lease
3.5666647e-27,canada
3.565767e-27,large
3.565345e-27,neodymium
3.564692e-27,growth
3.5634415e-27,edison
3.5625717e-27,peabody
3.561702e-27,final
3.561104e-27,previous
3.5602483e-27,ago
3.5587006e-27,silver
3.5558914e-27,life
3.555213e-27,peer
3.555064e-27,discontinue
3.554332e-27,savings
3.5539386e-27,roentgen
3.5533827e-27,expect
3.5517026e-27,general
3.551567e-27,old_age
3.5511063e-27,outstanding
3.5509437e-27,sterilization
3.5505917e-27,vote
3.5505374e-27,sale
