probability,word
0.109220505,technology
0.06438678,operations
0.032472104,car
0.031724427,land
0.031416424,charge
0.025497092,disposal
0.01853867,software
0.018042501,light
0.017705258,core
0.016392156,company
0.014942703,material
0.01490304,discontinue
0.014614565,debt
0.01424671,operate
0.013814022,subordinate
0.013586153,costs
0.013181796,facility
0.013036812,safety
0.012555243,sport
0.012261858,research
0.0122237075,development
0.011663749,reduce
0.010805001,return
0.01009126,restructure
0.010084646,second
0.009354905,inventory
0.009261966,hill
0.0088647315,flat
0.008679165,associate
0.008386038,neptunium
0.008369695,division
0.008058977,motor
0.007923932,vehicle
0.00785505,allice_shad
0.0076037976,approach
0.007414906,fiber
0.0073682438,illinois
0.007222815,international
0.0071944674,size
0.007172275,primary
0.0069681606,test
0.006597196,structure
0.0062985444,space
0.0061825863,ten
0.0059936084,annual
0.0056787627,penuche
0.0056095608,smelt
0.005432754,appliance
0.005388158,year
0.0048605213,combustion
0.0046201907,manufacturer
0.004472319,decrease
0.0043587717,business
0.0043528564,method
0.0042457418,state
0.004102673,selling
0.003870774,august
0.0037870603,number
0.0036981427,seven
0.003675333,service
0.003497068,major
0.0032586327,kale
0.0032085637,populace
0.003165306,startup
0.0031519374,brunswick
0.0030410984,pennsylvania
0.0028846313,solvent
0.0027616294,hover
0.0026261061,metallic_element
0.0026028382,continue
0.0025147272,employee
0.0024054167,prepayment
0.0023754379,tell
0.0022329928,shield
0.002213173,power
0.002205512,general_services_administration
0.0022009653,compare
0.0021995164,accounting
0.002167514,loss
0.0020743385,develop
0.0020510224,construct
0.0020286927,lucas
0.0019561085,hydroelectric
0.0018925047,engagement
0.0018395646,handling
0.0018005131,remains
0.0017633449,vine
0.0017633449,sludge
0.0017633449,landfill
0.0017633449,horowitz
0.0017633449,disable
0.001763344,nielsen
0.0017216972,supply
0.0016758565,polyester
0.0016578288,receivables
0.0015192417,filter
0.0015078027,owe
0.0014100451,originate
0.0013027851,personal_digital_assistant
0.0013027844,bowling
0.001255574,coevals
0.0012063291,plan
0.001192197,logic
0.0011225136,abandonment
0.00112013,modern
0.0011027182,low
0.0010416294,edmonton
0.0010152421,small
0.0010059748,sound
0.0009853563,computer
0.0009662835,precambrian
0.00093061244,crest
0.00093061244,bug
0.00093057513,unalloyed
0.00092512043,geneva
0.0008895931,industry
0.00081182737,entree
0.0007630985,exhibit
0.0007512036,blight
0.000736326,well
0.00058562047,sell
0.0005845603,crow
0.00057719374,aluminum
0.0005727506,breathing
0.00056094886,stet
0.00056094886,seaborgium
0.00056094886,mentor
0.00056094886,lexington
0.00056094886,amaze
0.00052573584,diameter
0.00047556785,uracil
0.00039627537,lister
0.0003962752,pegasus
0.00038467362,text
0.00038467362,dyer
0.00033331328,plant
0.00028411837,wool
0.00028411837,rust
0.00024215478,institution
0.00021800592,insignificant
0.00021376851,lotus
0.00021376851,director_of_central_intelligence
0.00020280524,thirty
0.00020280524,chromium
0.00020280524,bantam
0.00020280505,unwieldy
0.00020280505,reservoir
0.00020280505,olympic_games
0.00020280505,melt
0.00020280505,flammable
0.00020280505,cylinder
0.00020280505,condominium
0.00020280505,bologna
0.00020280447,fibril
0.00020280389,driver
0.00016486707,continuously
0.00011103626,garage
9.6575925e-05,expect
5.9982285e-05,join
5.9067326e-05,unit_of_measurement
5.76773e-05,suitable
5.5261695e-05,retrieval
5.378295e-05,sympathize
5.378295e-05,stiffness
5.378295e-05,silk
5.378295e-05,seam
5.378295e-05,salon
5.378295e-05,recission
5.378295e-05,quartz_glass
5.378295e-05,overact
5.378295e-05,fremont
5.378295e-05,dyer's_rocket
5.378295e-05,desperate
5.378295e-05,collateralize
5.378295e-05,bluefish
5.378295e-05,birthrate
1.4358356e-07,thursday
1.14148895e-08,topographic_point
1.0103488e-08,corporation
6.238541e-10,result
4.3660575e-10,put
9.085229e-11,include
9.814499e-12,kelvin
9.633245e-16,trader
1.137058e-16,recognize
7.941245e-17,add
3.6823268e-19,body
1.1858747e-19,end
6.9198906e-20,see
3.0222098e-21,consumption
6.93005e-23,domestic
2.371126e-23,basic
1.7105442e-23,ago
9.499892e-25,reorganization
6.031684e-25,report
1.931228e-25,sheet
1.8077821e-25,consequence
2.3210865e-26,centrist
1.6168231e-26,net_income
1.364257e-26,addition
1.3596122e-26,note
1.2974797e-26,exclude
1.1944375e-26,reflect
1.1192231e-26,change
1.1022495e-26,fuel
1.0419897e-26,presently
9.263336e-27,merchandise
8.348257e-27,industrial
8.3473656e-27,cause
8.090482e-27,fiscal
7.848208e-27,today
