probability,word
0.06572135,state
0.048745822,monetary_value
0.025308734,metric_ton
0.021233985,stocks
0.020462953,year
0.014038401,end_product
0.012992812,rubber
0.009876104,universe
0.009619524,second
0.009224189,tin
0.009170549,consumption
0.009133223,calendar_month
0.008764655,production
0.008449135,raw
0.008340059,supply
0.0082315,average
0.00788046,use
0.007705853,indonesia
0.007226577,higher
0.0070081973,degree
0.0070076827,beginning
0.006899937,thai
0.0068329936,area
0.0066647525,february
0.006599764,export
0.0064096805,fall
0.006391768,thailand
0.0063569257,produce
0.006324873,expect
0.0062059322,december
0.0061069513,april
0.0059323628,malaysia
0.005622849,government
0.005558629,report
0.0054388503,manufacturer
0.005140933,continue
0.0051388745,march
0.0049925735,market
0.0049579795,low
0.004723672,unite
0.004710826,natural
0.0047095143,lower_berth
0.0045991857,malaysian
0.004517767,member
0.0044787596,land
0.004423808,stock
0.0044179726,demand
0.0044161445,exceed
0.004283827,aggressively
0.0042049265,official
0.004141133,october
0.0041310545,add
0.0041226107,farmer
0.00412095,sell
0.0041113836,estimate
0.004103287,statement
0.003996383,drop
0.003963058,gross_sales
0.0039075464,factory
0.0038842917,disposal
0.0036332451,agency
0.0034716707,defend
0.0034631558,high
0.0034358727,soy
0.0033791014,lift
0.003366791,department
0.0033529168,zone
0.0033512258,particularly
0.0032700126,current
0.003187629,fuel
0.0031826806,calendar
0.003153164,sum
0.0031279756,time_period
0.0031261325,corn
0.0031066393,international
0.0030924832,stay
0.0030889623,ghana
0.0030328918,asian
0.0029700892,figure
0.0029369243,draw
0.002930277,spokesman
0.0028932535,industry
0.002846615,quota
0.002834033,winter
0.0027972287,deter
0.002776333,affect
0.0027645174,replace
0.0027463518,beat_up
0.0026813871,daily
0.002680321,overall
0.0026750579,tree
0.0026746343,plantation
0.002671853,carefully
0.0026519229,general_services_administration
0.002618541,get_down
0.0025694494,confirmation
0.0025694359,association_of_southeast_asian_nations
0.0025220187,buyer
0.002517543,storage
0.0024283307,audio
0.002417737,check
0.002417571,disease
0.0023410213,pledge
0.002261398,represent
0.002235229,violate
0.0022287387,latest
0.0021667432,hide
0.0021635478,ministry
0.002138154,sweetheart
0.0021308982,control
0.0021239512,old_age
0.0021119737,vegetable
0.0021042454,keep
0.0021013035,communist
0.002064267,nigeria
0.002036094,hectare
0.0019430008,please
0.0019363451,cent
0.0019322324,amount
0.0019207122,previous
0.0019101084,coerce
0.0018537194,boundary
0.0018348848,run
