probability,word
0.03536295,state
0.03171715,second
0.016866352,duty
0.015900085,negotiation
0.015054601,decision
0.014179188,block
0.013624559,sanction
0.011147989,spokesman
0.010823105,canada
0.010623221,president
0.010560221,practice
0.01035581,dutch
0.008621599,allege
0.0081440415,trade
0.0074279355,injury
0.0073087704,orange
0.006574855,official
0.006421973,confirm
0.0063661747,unite
0.006113562,field
0.0060523544,firm
0.00603315,fabric
0.0056764395,industry
0.0055369395,neutralize
0.0055093155,act
0.0054655527,keep
0.0054411404,report
0.0054222154,saying
0.005258309,manufacturer
0.005207854,senior
0.0052045,congress
0.005147897,retaliation
0.0050383336,operator
0.004957431,canadian
0.004739481,disappoint
0.0046874373,establish
0.004669408,parts
0.0044680815,uracil
0.004464312,lake_ontario
0.0044372315,offshore
0.0043005934,door
0.004233693,kentucky
0.0041669267,clark
0.004142282,set
0.004138375,pass
0.0040653353,trading
0.0040434874,quote
0.004039816,protect
0.0039823176,side
0.0039632414,algerian
0.0039157574,oil_tanker
0.0038606303,round
0.0038503478,cargo
0.0038075175,earlier
0.003780976,combining
0.0037226165,government
0.0037222935,frailty
0.0036816758,newspaper
0.003679108,dispute
0.003678568,thousand
0.0036733444,protest
0.0036476147,turkish
0.003612284,hearing
0.0035599456,final
0.0035550634,question
0.0035520608,add
0.00351783,major
0.003484411,import
0.0034378082,negociate
0.003437218,attack
0.0034365887,present
0.0034318184,topographic_point
0.0033676918,populace
0.0032433153,cherished
0.0032180082,reporter
0.0031746232,hit
0.0031367762,semen
0.0031180368,michael
0.0031123373,restart
0.0030713945,war
0.003057501,offprint
0.0030485278,beginning
0.003034143,tomorrow
0.0030093757,enforce
0.002982197,get_down
0.002962166,remark
0.0029414555,good
0.00291104,today
0.00289981,emerge
0.0028207288,occupation
0.002788325,prime_minister
0.0027720707,attempt
0.002754546,advancement
0.0027359917,turkey
0.0027346585,host
0.0027127694,recognize
0.0027086318,strengthening
0.0026968874,sentiment
0.002661524,year
0.0026578144,citation
0.002649016,thursday
0.0026403787,incorporate
0.0025950184,opinion
0.0025935476,washington
0.0025906973,emergency
0.002587817,imperativeness
0.0025726638,relations
0.002562419,arco
0.0025393981,fast
0.0025147873,raise
0.0025119889,tandy
0.0025093849,consequence
0.002487901,general
0.0024560671,sessions
0.002451995,conflict
0.0024368297,harmonize
0.0024302178,daniel
0.0024246813,agribusiness
0.0024075855,services
0.0023696367,lynch
0.0023559162,feature
0.0023315132,fifth
0.0023058308,joining
0.0023037337,concern
0.0022996159,juice
0.0022907096,department
0.0022815014,businessman
0.0022679789,injure
0.002243772,open
0.00222606,cell
0.0022179356,bigger
0.0021986826,atlanta
0.0021897287,consequently
0.0021735036,ways
0.0021715974,company
0.0021581415,boundary_line
0.0021528257,thinking
0.002120994,agent
0.0021013396,head
0.0021011073,punish
0.0020974556,tone
0.0020936944,ago
0.0020907114,cooke
0.0020851798,judge
0.002074942,run
0.00207245,parliamentary
0.002069004,deadline
0.0020660986,confrontation
0.0019963335,manner
0.0019777871,atlantic
0.0019747885,international
0.0019642026,time
0.0019621227,flower
0.0019461107,refuse
0.0019401308,sunday
0.0019165431,deal
0.0018926103,morning
0.0018905295,hope
0.001888369,office
0.0018865572,oregon
0.0018842773,print
0.0018741356,difficult
0.0018697154,western
0.0018561464,policy
0.0018547582,let
0.0018490731,order
0.0018385526,agree
0.0018057494,week
0.0018048671,prudential
0.0018031199,large
0.0018024176,settle
0.0017925625,monday
0.001787547,irish
0.001776326,links
0.0017321452,unilaterally
0.0017275047,revenge
0.0017180936,join
0.0017008049,newfoundland
0.001683516,commerce
0.0016630576,better
0.0016571799,unidentified
0.0016448757,neighbor
0.0016006728,guess
0.001548825,customs
0.0015408752,flask
0.0015402294,analyze
0.0015350303,brand
0.001533222,agency
0.0014899536,butler
0.0014892574,liberal
0.0014843763,david
0.001478377,draft
0.0014745864,june
0.0014661631,cost
0.0014583622,information
0.0014574021,take
0.0014419972,tonight
0.0014396263,see
0.0014390684,organization
0.0014015746,requirement
0.001395926,boycott
0.0013863499,asian
0.001385966,international_maritime_organization
0.0013826707,salvage
0.0013641734,portland
0.0013596114,burns
0.0013544948,gravity
0.0013494625,lashkar-e-taiba
0.0013487529,algeria
0.0013480772,worsen
0.0013423305,automatize
0.0013133555,potash
0.0013113887,area
0.0012910716,brewing
0.0012733581,mull
0.0012645362,swing
0.0012558034,council
0.001251346,know
0.0012507816,sketch
0.001218778,taiwanese
0.0012146865,arsenal
0.0012031351,freeze
0.0012008866,expect
0.0012003672,action
0.0011947488,bitter
0.001180301,position
0.0011766725,deputy
0.0011575359,environment
0.0011561221,ireland
0.0011451424,gross_sales
0.0011350855,pending
0.0011315269,modification
0.0011284901,lawrence
0.0011224536,citrus
0.0011189246,address
0.0011124804,ratification
0.0010868916,detail
0.0010845651,january
0.0010804001,sir
0.001063541,frank
0.0010545749,party
0.0010531567,recently
0.0010512006,palace
0.0010498374,federally
0.0010317344,steep
0.0010306675,discussion
0.001028495,morton
0.0010163145,discharge
0.0010143812,propose
0.0010129703,seattle
0.0010093733,principle
0.0010086151,preliminary
0.0010012462,spill
0.0009816552,brewery
0.0009745687,quest
0.0009699317,substance
0.000961398,hostile
0.0009526195,northern
0.0009430857,backing
0.0009353379,october
0.0009330723,independence
0.00092868763,lebanese
0.00092135073,recoverable
0.0009159164,close
0.0009033432,suspend
0.0008990147,foreseeable
0.000893869,times
0.0008850882,historically
0.0008768049,involve
0.0008722583,foray
0.00084646966,secret
0.00084646966,reconvene
0.0008423133,name
0.0008414951,worthwhile
0.00083625823,dumping
0.0008347224,curate
0.0008207149,british_shilling
0.0008165596,widen
0.0008151711,crane
0.0008151707,saskatchewan
