basic word,probability,word form Word2Vec
marks,0.1110624298453331,marks
marks,0.07586176605785333,marked
marks,0.07248619217826135,marking
marks,0.06800354329184977,Marking
marks,0.06335672245580337,mark
marks,0.06322825128537746,signifies
marks,0.06230678987919536,heralds
marks,0.058011932519688614,coincides
marks,0.054234799347159246,commemorates
marks,0.05077756316229731,signified
marks,0.050754489721553275,coincided
marks,0.05015270353850987,TradeMarkCo_owns
federal,0.04697188082504966,federal
federal,0.029582364172439757,Federal
federal,0.02927030768005534,feds
federal,0.02752250966861336,federally
federal,0.026450527485540665,linked_menopause_hormones
federal,0.025811032715818083,thefederal
federal,0.02558796323707946,FNMI_challenged
federal,0.025422963216245043,federally_funded
federal,0.025130530118607775,racketeering_statutes
federal,0.02477049723980773,fed_eral
federal,0.024107787005790193,COPS_grants
federal,0.02409487459366666,misspend_millions
federal,0.02398413358127849,meth_lab_cleanups
federal,0.023929037449843316,government
federal,0.02389123252770453,_Federal
federal,0.023729967363282256,defender_Martin_DerOvanesian
federal,0.02370868652101188,Bernard_Madoff_exits
federal,0.023649497166132516,state
federal,0.023603391007665397,David_Imy_meteorologist
federal,0.023484592336540988,Judge_Raner_Collins
federal,0.023354460308028013,_State
federal,0.023345887496683204,Disgraced_Miss.
federal,0.023254026547424922,nonfederal
federal,0.023187440273024662,nonfederal_entities
federal,0.02316097150801688,False_Claims_Acts
federal,0.02291900516769374,NovaMed_undertakes
federal,0.02282192129891758,Casey_Knaupp_covers
federal,0.02269074916608893,NCPA_accepts
federal,0.022379461203003714,Medical_Assistance_Percentages
federal,0.022333868797273948,FMAP_extension
federal,0.02226342307792306,_Allow
federal,0.02198919530548815,LAPD_consent_decree
federal,0.02198913091141208,EduJobs
federal,0.02196592244647322,Byrne_JAG
federal,0.02194185026099227,Dale_Karlen
federal,0.021926924834055894,Judge_Ivan_Lemelle
federal,0.02192610730926403,Abandoned_Mine_Land
federal,0.02189959934786212,Antideficiency_Act
federal,0.021884248360075187,ederal
federal,0.02187865167494185,incarcerating_illegal_aliens
federal,0.02186079631754423,consent_decree_mandating
federal,0.021782519718594573,defender_Robert_Scherschlight
federal,0.021711372663762996,Raj_Rajaratnam_enters
federal,0.02161169763336057,House_impeaches
federal,0.021607402828460853,congressionally_imposed
federal,0.021605557798194286,Operation_Stonegarden
federal,0.021600112299152596,copyright_laws_http://www.loc.gov/copyright
federal,0.021571169961700942,midlevel_appeals
federal,0.02153114904342257,provider_TracFone_Wireless
federal,0.021511944210169887,Brownfields_grants
federal,0.02147041843033115,NAHASDA
federal,0.021447138571960123,federally_mandated
federal,0.021352966435319365,COPS_Hiring_Program
federal,0.021342608788170403,commissioner_Facundo_Rosas
federal,0.02133368460914964,Legislation_authorizing
federal,0.021314483975510612,Frontera_Comalapa
federal,0.02129816427684017,McKinney_Vento_Act
federal,0.02129803268894559,law_enforcement
federal,0.021293875071425328,spokesman_Gerardo_Cardenas
federal,0.021252567671496747,_Authorize
federal,0.02123316825614463,Hardest_Hit_Housing
federal,0.021226520267725868,HSGP
federal,0.021222711218139123,Judge_Monti_Belot
federal,0.021221224554904605,hazard_mitigation_grants
federal,0.021202529274775617,Roger_Finzel
federal,0.021177785151109574,Recovery_Act
federal,0.021167692079620992,UASI_grants
german,0.04471542792228278,german
german,0.03044930232238463,germany
german,0.027169041143062955,swedish
german,0.026830730635157618,european
german,0.02682600248634781,japanese
german,0.026713955487495333,German
german,0.02639825693815956,dutch
german,0.026181718916709285,american
german,0.02580599100117098,british
german,0.02548516984641669,deutsch
german,0.02514978044961369,europe
german,0.025021595378019734,poland
german,0.025000971693977858,russian
german,0.024799055219523414,india
german,0.024733239601310686,french
german,0.02470620866262463,belgium
german,0.02456087272429386,france
german,0.024232626190405337,italian
german,0.024212298348819994,berlin
german,0.023968228322180707,austria
german,0.023965696337192366,germans
german,0.023922047581240724,deutsche
german,0.023851479826991984,norwegian
german,0.023803212197372137,chinese
german,0.0237969968405376,brazilian
german,0.02343596243367374,greece
german,0.023408139916522908,swiss
german,0.023349397864793398,norway
german,0.02334680724436322,munich
german,0.023211481975102144,austrian
german,0.023188536860613063,english
german,0.023131660482032856,belgian
german,0.023071319281889657,romanian
german,0.022989458874592916,japan
german,0.022940434314723923,arthur
german,0.022824749253230303,denmark
german,0.022821308418893516,spain
german,0.02281127109735026,Köln
german,0.022808499240099867,south_africa
german,0.022807800945292556,kleine
german,0.022801415012627224,gmbh
german,0.022777235888612246,america
german,0.022638080658900384,turkish
german,0.02260825920623244,uk
german,0.022595884462757843,walter
german,0.02258358168096186,klein
german,0.02256563390526556,mac
german,0.022558077929010878,spanish
german,0.022543451051520336,britain
german,0.022413781437149005,ist
german,0.022411036232372172,n't
