probability,word
0.044226058,west
0.039767995,baker
0.034960028,state
0.034614123,policy
0.030410694,germany
0.019512493,meeting
0.017346779,currency
0.016423607,committee
0.014929555,federal
0.013502555,monetary
0.013287628,agreement
0.012234612,international
0.010748997,second
0.009793296,member
0.0091981655,exchange
0.008662375,goal
0.008467967,greater
0.0079025375,president
0.0070881606,zealand
0.007079561,hughes
0.00698218,james
0.0069013913,western
0.006632675,board
0.006611153,eastern
0.0064617638,remark
0.006303466,jacobs
0.0060995882,modesty
0.0060690846,say
0.005771401,lead
0.005771266,specifically
0.0055454476,continue
0.0054873787,peabody
0.005287384,restraint
0.0052673556,see
0.0049012736,propose
0.004684316,coastal
0.0046506887,advancement
0.0046003703,necessitate
0.0045833574,tightening
0.0044996906,strengthen
0.004308693,conditions
0.004279231,employer
0.0041716583,belgium
0.004149674,senate
0.0040550064,departure
0.003983522,change
0.003960068,bury
0.0039263587,foster
0.003914872,worsen
0.0038429175,german
0.0038362422,buttocks
0.0036999576,tool
0.0036885727,luxembourg-ville
0.00362441,omega
0.003593611,mention
0.003542298,delta
0.0035030963,industrialize
0.0034304212,unchanged
0.0034275681,tend
0.003406299,danger
0.0034040827,wide
0.0033584372,restrictive
0.0033470066,particular
0.0032054791,make
0.003196527,banking
0.0031441136,economic
0.0030985319,management
0.0030879888,vote
0.0030795718,investing
0.0030418017,france
0.0030413,fluctuation
0.0030321283,parity
0.0029796385,steep
0.0029774627,inflationary
0.002941231,take
0.0029308514,advisory
0.0027803073,lee
0.0027712248,february
0.0027679258,intervention
0.0027586273,refer
0.002712997,challenge
0.0026667847,industrial
0.0026603262,clear
0.0026453983,reed
0.0026428413,strength
0.0026156595,hearing
0.0026084767,force
0.0025982575,decree
0.0025608237,injunction
0.0025603732,significant
0.0025313706,best
0.0025246323,antimonopoly
0.0025123013,attend
0.0024979075,represent
0.0024920208,believe
0.0024911892,successful
0.0024697243,spending
0.002442467,old_age
0.0024358167,necessity
0.00242984,official
0.0023983363,insider
0.0023506836,kansas
0.002318428,unite
0.0023107487,tag
0.0023023544,journalist
0.0022801452,size
0.002241042,hazard
0.0022308875,degree
0.0022085768,favor
0.0022009967,protest
0.0021982843,petrochemical
0.002192924,cause
0.0021897005,decision
0.0021450217,semifinal
0.002144589,reserve
0.0021443283,finally
0.002130391,vitamin_d
0.0021216879,future
0.0021202478,intend
0.0020975405,enforcement
0.002052799,concert
0.0020451793,footing
0.0020367163,rule
0.0020165474,time
0.0019449965,unsatisfactory
0.0019181193,worldwide
0.0019059114,position
0.0018973361,hope
0.0018604165,pain
0.0018563066,proposal
0.0018340852,procedure
0.0018279518,think
0.0018269313,better
0.001788502,speed
0.0017791233,uncertainty
0.0017727839,course
0.0017417711,volition
0.0017409698,particularly
0.0016947316,discussion
0.0016883402,tie
0.0016637731,storm
0.0016589928,little
0.0016553958,rebuff
0.0016498466,sheet
0.0016487046,wall
0.0016004095,industry
0.0015851733,pickings
0.0015823926,discus
0.0015716633,holocene
0.0015642935,pudding_stone
0.0015592548,judgment
0.0015497307,congress
0.0015492416,attempt
0.0015430516,security
0.0015308266,seven
0.0015062003,occupation
0.0015019818,count
0.0014804841,telephone
0.0014745744,decline
0.0014605375,november
0.0014274052,legal_power
0.0014204023,suit
0.0014155773,reduce
0.0014003114,oblivion
