document,probabilities,topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocoa1,0.0172413793103,0.00862068965517,0.0172413793103,0.00862068965517,0.00862068965517,0.00862068965517,0.0258620689655,0.0172413793103,0.00862068965517,0.0172413793103,0.0172413793103,0.0387931034483,0.0258620689655,0.0172413793103,0.0172413793103,0.0172413793103,0.0,0.0,0.0215517241379,0.0129310344828,0.0301724137931,0.0,0.0129310344828,0.00431034482759,0.0344827586207,0.0,0.0603448275862,0.0301724137931,0.0129310344828,0.0172413793103,0.0129310344828,0.0129310344828,0.00862068965517,0.0129310344828,0.00431034482759,0.0215517241379,0.00862068965517,0.0172413793103,0.00431034482759,0.0387931034483,0.172413793103,0.00431034482759,0.0,0.00862068965517,0.0646551724138,0.00431034482759,0.0215517241379,0.00862068965517,0.0172413793103,0.0258620689655,0.0129310344828,0.00862068965517,41
earn2,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0,0.15625,0.0,0.0625,0.0,0.03125,0.0,0.1875,0.0,0.0,0.0,0.0625,0.0,0.03125,0.03125,0.03125,0.0,0.0,0.0,0.03125,0.0,0.03125,0.03125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.03125,0.0,16
acq3,0.0970873786408,0.00970873786408,0.0388349514563,0.0,0.0,0.00970873786408,0.0194174757282,0.00970873786408,0.0,0.0582524271845,0.00970873786408,0.00970873786408,0.00970873786408,0.0291262135922,0.0194174757282,0.0388349514563,0.0388349514563,0.0194174757282,0.0,0.0291262135922,0.0194174757282,0.00970873786408,0.0291262135922,0.0194174757282,0.0194174757282,0.0,0.00970873786408,0.0,0.0,0.0582524271845,0.0194174757282,0.0194174757282,0.0,0.0194174757282,0.0,0.0194174757282,0.0,0.0291262135922,0.0485436893204,0.00970873786408,0.0194174757282,0.0291262135922,0.0,0.0485436893204,0.0291262135922,0.0291262135922,0.0,0.0194174757282,0.00970873786408,0.0291262135922,0.00970873786408,0.0,1
earn4,0.0434782608696,0.0,0.0,0.0,0.0,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.217391304348,0.0,0.0434782608696,0.130434782609,0.173913043478,0.0,0.0,0.0,0.0434782608696,0.130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
earn5,0.0,0.0227272727273,0.0227272727273,0.0,0.0,0.0454545454545,0.0,0.0227272727273,0.0,0.0,0.0,0.0227272727273,0.0,0.0227272727273,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.159090909091,0.0,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0909090909091,0.0,0.0227272727273,0.409090909091,0.0454545454545,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0,35
earn6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.333333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,32
earn7,0.03125,0.0234375,0.0234375,0.0,0.0078125,0.0078125,0.0078125,0.03125,0.0,0.0078125,0.0234375,0.0,0.0,0.0078125,0.046875,0.0234375,0.03125,0.0078125,0.015625,0.0078125,0.015625,0.0,0.0625,0.015625,0.03125,0.0078125,0.0703125,0.0,0.015625,0.03125,0.015625,0.0390625,0.0,0.0,0.0234375,0.0625,0.0,0.0078125,0.0234375,0.03125,0.0234375,0.0234375,0.0234375,0.0,0.0,0.0234375,0.046875,0.0390625,0.015625,0.0078125,0.015625,0.0234375,27
copper8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.05,20
earn9,0.0188679245283,0.0,0.0188679245283,0.0,0.00943396226415,0.0660377358491,0.0188679245283,0.00943396226415,0.0,0.0943396226415,0.0566037735849,0.0283018867925,0.0188679245283,0.00943396226415,0.0,0.0660377358491,0.0,0.0,0.0,0.00943396226415,0.0,0.0,0.0943396226415,0.00943396226415,0.0,0.0377358490566,0.00943396226415,0.0188679245283,0.0283018867925,0.0377358490566,0.0283018867925,0.0283018867925,0.0188679245283,0.00943396226415,0.0283018867925,0.0283018867925,0.0,0.0188679245283,0.00943396226415,0.00943396226415,0.0188679245283,0.0,0.0283018867925,0.0,0.0377358490566,0.0,0.00943396226415,0.0,0.00943396226415,0.0188679245283,0.0188679245283,0.0188679245283,10
earn10,0.0,0.0,0.0,0.0,0.0,0.0975609756098,0.0,0.0,0.0,0.0,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170731707317,0.0,0.0243902439024,0.0,0.0,0.0,0.0487804878049,0.0,0.0243902439024,0.219512195122,0.0,0.0731707317073,0.170731707317,0.0487804878049,0.0,0.0,0.0,0.0,0.0,0.0243902439024,0.0,0.0243902439024,0.0,0.0243902439024,0.0,0.0243902439024,0.0,0.0,0.0,0.0,32
earn11,0.0,0.0,0.0,0.0,0.0322580645161,0.0322580645161,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0322580645161,0.0322580645161,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.193548387097,0.0322580645161,0.0,0.225806451613,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.0,0.0645161290323,0.0,0.0,0.0322580645161,35
housing12,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0175438596491,0.0175438596491,0.0350877192982,0.0877192982456,0.0,0.0,0.0701754385965,0.0350877192982,0.0,0.0175438596491,0.0175438596491,0.0,0.0,0.0,0.0350877192982,0.0,0.0,0.0175438596491,0.0175438596491,0.0,0.0175438596491,0.0350877192982,0.0350877192982,0.0175438596491,0.0,0.0350877192982,0.0350877192982,0.0175438596491,0.0526315789474,0.0175438596491,0.0,0.0,0.0175438596491,0.0,0.0175438596491,0.0350877192982,0.0,0.0175438596491,0.0175438596491,0.0701754385965,0.0,0.0,0.0526315789474,0.0350877192982,0.0,0.0175438596491,0.0,0.0175438596491,8
money-supply13,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,49
earn14,0.0,0.0,0.0,0.0,0.0,0.384615384615,0.0,0.0,0.0,0.0,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,6
earn15,0.0,0.0,0.0,0.027027027027,0.0,0.135135135135,0.0,0.0,0.0,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.108108108108,0.0,0.027027027027,0.027027027027,0.0,0.027027027027,0.027027027027,0.0,0.0,0.108108108108,0.0,0.0,0.324324324324,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.0810810810811,0.0,0.0,0.0,0.0,0.027027027027,0.0,0.0,0.0,0.0,0.0,35
earn16,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352941176471,0.0,0.0,0.352941176471,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,32
earn17,0.0,0.025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.075,0.025,0.0,0.025,0.05,0.0,0.0,0.0,0.025,0.0,0.0,0.025,0.0,0.05,0.025,0.025,0.025,0.0,0.075,0.025,0.025,0.025,0.0,0.025,0.05,0.0,0.025,0.075,0.025,0.025,0.0,0.0,0.025,0.0,0.025,0.025,0.0,0.05,0.0,0.0,0.025,12
earn18,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0454545454545,0.0227272727273,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0227272727273,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0681818181818,0.0,0.227272727273,0.0227272727273,0.0,0.386363636364,0.0227272727273,0.0,0.0,0.0,0.0227272727273,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.0227272727273,0.0,0.0227272727273,0.0,0.0,0.0,35
coffee19,0.0,0.0,0.0188679245283,0.0377358490566,0.0,0.0,0.0188679245283,0.0,0.0,0.0377358490566,0.0188679245283,0.0188679245283,0.0377358490566,0.0,0.0377358490566,0.0943396226415,0.0,0.0,0.169811320755,0.0188679245283,0.0,0.0188679245283,0.0377358490566,0.0377358490566,0.0754716981132,0.0,0.0377358490566,0.0,0.0188679245283,0.0188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377358490566,0.0188679245283,0.0377358490566,0.0377358490566,0.0,0.0377358490566,0.0,0.0,0.0188679245283,0.0,0.0,0.0188679245283,0.0188679245283,0.0188679245283,0.0,19
acq20,0.0404624277457,0.00578034682081,0.0578034682081,0.00578034682081,0.00578034682081,0.00578034682081,0.0231213872832,0.0,0.0115606936416,0.0231213872832,0.00578034682081,0.0173410404624,0.0173410404624,0.028901734104,0.0115606936416,0.104046242775,0.00578034682081,0.0,0.0115606936416,0.0115606936416,0.00578034682081,0.00578034682081,0.0404624277457,0.0173410404624,0.0693641618497,0.0173410404624,0.0173410404624,0.0115606936416,0.00578034682081,0.028901734104,0.0173410404624,0.0173410404624,0.00578034682081,0.00578034682081,0.0,0.0693641618497,0.0,0.0231213872832,0.00578034682081,0.0231213872832,0.0173410404624,0.00578034682081,0.0115606936416,0.028901734104,0.0346820809249,0.0231213872832,0.00578034682081,0.0346820809249,0.0173410404624,0.0,0.0,0.0404624277457,16
sugar21,0.0441176470588,0.0147058823529,0.0294117647059,0.0147058823529,0.0441176470588,0.0,0.0147058823529,0.0735294117647,0.0147058823529,0.0147058823529,0.0294117647059,0.0147058823529,0.0,0.0,0.0294117647059,0.0147058823529,0.0,0.0,0.0735294117647,0.132352941176,0.0882352941176,0.0294117647059,0.0294117647059,0.0,0.0,0.0147058823529,0.0147058823529,0.0,0.0,0.0,0.0,0.0147058823529,0.0,0.0,0.0294117647059,0.0147058823529,0.0,0.0294117647059,0.0147058823529,0.0294117647059,0.0,0.0147058823529,0.0,0.0147058823529,0.0,0.0,0.0,0.0,0.0147058823529,0.0,0.0441176470588,0.0441176470588,20
trade22,0.0105263157895,0.0105263157895,0.0526315789474,0.0,0.0,0.0,0.0315789473684,0.0210526315789,0.0315789473684,0.0,0.0105263157895,0.0105263157895,0.0421052631579,0.0210526315789,0.0315789473684,0.0105263157895,0.0210526315789,0.0105263157895,0.0315789473684,0.0105263157895,0.0,0.0105263157895,0.0210526315789,0.0,0.0631578947368,0.0105263157895,0.0105263157895,0.0,0.0105263157895,0.0315789473684,0.0526315789474,0.0210526315789,0.0,0.0105263157895,0.0105263157895,0.0105263157895,0.0,0.0,0.0,0.0421052631579,0.0,0.0,0.0210526315789,0.0,0.0,0.2,0.0105263157895,0.0,0.0631578947368,0.0210526315789,0.0210526315789,0.0,46
reserves23,0.0322580645161,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0322580645161,0.0322580645161,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.0,0.0322580645161,0.0322580645161,0.0967741935484,0.0967741935484,0.0,0.0,0.0,0.0,0.0322580645161,0.0322580645161,0.0,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.193548387097,0.0322580645161,0.161290322581,0.0,49
ship24,0.0,0.0212765957447,0.0212765957447,0.0,0.0,0.0212765957447,0.148936170213,0.0,0.063829787234,0.0,0.0425531914894,0.0212765957447,0.0,0.0,0.0212765957447,0.0,0.0,0.0,0.0,0.0425531914894,0.0,0.0,0.0,0.0,0.0212765957447,0.0,0.0425531914894,0.0,0.0,0.0,0.0,0.0212765957447,0.0,0.0212765957447,0.0212765957447,0.063829787234,0.0425531914894,0.0212765957447,0.0425531914894,0.0,0.0212765957447,0.0212765957447,0.0,0.0,0.0,0.191489361702,0.0,0.0,0.0425531914894,0.0,0.0,0.0212765957447,46
earn25,0.0,0.0434782608696,0.0434782608696,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0434782608696,0.0434782608696,0.0,0.0869565217391,0.0,0.0,0.0434782608696,0.0434782608696,0.0,0.0,0.0,0.0434782608696,0.0869565217391,0.0,0.0434782608696,0.0,0.0434782608696,0.0869565217391,0.0,0.0,0.0,0.0869565217391,0.0,0.0434782608696,32
earn26,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6
