probability,word
0.068544894,state
0.019204723,market
0.018313639,second
0.012993394,monetary_value
0.011793103,new
0.009267311,universe
0.009062222,agreement
0.007679051,meeting
0.0070796553,buffer
0.0064290413,week
0.0060862205,trade
0.006062227,beginning
0.0055133705,president
0.0050987615,add
0.005009701,future
0.004927928,issue
0.004836484,director
0.0047869664,manufacturer
0.0047862795,position
0.004734959,international
0.004734367,need
0.004416707,member
0.0042626457,problem
0.004203004,buying
0.0041656015,stock
0.0041477056,change
0.004122524,trader
0.004043827,uracil
0.0038447906,year
0.0038364856,negotiation
0.0038212533,analyst
0.0038201474,see
0.003751962,consumer
0.0035513716,continue
0.0035459416,meet
0.0034996585,council
0.003377608,hanker
0.0032629957,manner
0.0032596802,support
0.0031662916,set
0.003122898,treaty
0.0031033433,time
0.002988063,calendar_month
0.0029663597,conference
0.0029662338,major
0.002960405,proposal
0.0029380983,agree
0.0028560318,tokyo
0.0028434962,establish
0.0027093745,official
0.002659129,situation
0.0026513487,likely
0.0026424355,large
0.002628084,expect
0.002592906,concern
0.0025549605,firm
0.0025490113,supply
0.0025190068,look
0.0025059364,bargain
0.0024835852,thymine
0.00242867,attempt
0.0024161073,discus
0.002413505,government
0.00239839,stay
0.0023689892,purchase
0.002366696,keep
0.0023438216,old_age
0.0023297872,aim
0.002318178,trading
0.0023021218,current
0.002298717,present
0.0022686343,urge
0.0021965941,yesterday
0.0021844506,certain
0.002180888,degree
0.0021737139,holocene
0.0021724892,contempt
0.0021721867,decide
0.0021492552,pressure
0.0021448191,question
0.0021324116,opportunity
0.0021319399,administration
0.0021259678,reporter
0.0021134212,ask
0.0020978625,development
0.0020922183,privation
0.0020559477,range
0.0020452067,express
0.0020440992,topographic_point
0.0019800651,group
0.0019783303,note
0.001976949,curate
0.001968878,tea
0.0019650457,open
0.0019166262,decision
0.001906364,think
0.0019063258,work
0.0018852039,mention
0.0018842916,consequence
0.0018830809,executive
0.0018695032,hope
0.0018232587,semen
0.0018171164,like
0.0018145483,demand
0.0018002444,debt
0.0017740118,propose
0.0017607671,later
0.0017587406,possible
0.0017506372,round
0.0017165844,early
0.0017072955,good
0.001700097,promote
0.0016936038,london
0.001692439,case
0.0016613131,high
0.0016502832,imbalance
0.0016455558,plan
0.0016107705,lead
0.0015960649,higher
0.0015911992,departure
0.0015728951,limit
0.001567183,fall
0.0015654323,name
0.0015574098,low
0.0015530692,interview
0.0015462349,negociate
0.0015453312,man
0.0015385449,senior
0.0015366774,today
0.0015351087,argument
0.0015316874,approach
0.0015315319,discussion
0.0015066371,show
0.0015058161,necessitate
0.0015054184,delay
0.001503389,package
0.0014985972,day
0.001495952,start
0.0014886867,past
0.0014875435,difficult
0.0014803049,basic
0.0014767896,fiscal
0.0014715528,impact
0.001466775,unite
0.0014666057,free
0.0014626738,september
0.0014553854,selling
0.0014488593,fail
0.0014476521,electronic
0.0014437345,june
0.0014314867,sign
0.0014178883,presently
0.0014018927,measure
0.0013957749,footing
0.0013917142,probably
0.0013902942,fact
0.0013872745,delegate
0.0013856356,global
0.0013658332,force
0.0013509272,clasp
0.0013420406,option
0.0013393364,war
0.0013301175,stopping_point
0.0013297091,compromise
0.0013286031,scope
0.0013258994,fix
0.0013194116,regenerate
0.0013187436,delivery
0.001317168,reappraisal
0.001311021,procedure
0.0013086132,general
0.0013013856,sell
0.0012959263,batch
0.0012903927,face
0.001263594,house
0.0012573426,aid
