basic word,probability,word form Word2Vec
technology,0.08713432627115658,technology
technology,0.07260262901180425,technologies
technology,0.05429157747420987,innovations
technology,0.05317092089411091,technological_innovations
technology,0.052693087919195136,technol
technology,0.052597738417146545,technological_advancement
technology,0.05259470534839572,cutting_edge
technology,0.052494764694333895,technological_innovation
technology,0.05199398115296283,technological_advancements
technology,0.05159591684747156,innovation
technology,0.05140185757713844,Technology
technology,0.05115292780791414,tech_nology
technology,0.05105201075500787,advancements
technology,0.050969479084598035,MEMS_microelectromechanical_systems
technology,0.050574603656183825,technologyand
technology,0.05051697534991817,technological_advances
technology,0.05049375990930827,techology
technology,0.05030308687326546,techonology
technology,0.0502020243992547,technol_ogy
technology,0.0500636302502766,tech
technology,0.049856389595543504,technolgy
technology,0.049733088079767285,technological
technology,0.049609080232912106,microengineering
technology,0.04936225906970293,lasers_optics
technology,0.049328895313443866,technology.The
technology,0.049230762035966436,Technological_breakthroughs
technology,0.04856846239000312,Technological_innovations
technology,0.04852463350783154,BioMedExperts
technology,0.04842891525941084,tech_nologies
technology,0.04822005939169571,biotech_nanotech
technology,0.048200032828162875,andtechnology
technology,0.047856974055445534,nanotools
technology,0.04776735829980261,commercializable
technology,0.04764353742293892,Biophan_MRI
technology,0.04759109234032621,Spectral_Pattern_Matching
technology,0.04744846539848524,systems
technology,0.047374435669077286,Radiospire
technology,0.04733815310350664,nanotechnology_MEMS
technology,0.04717979990793708,bioimaging
technology,0.04709057367310976,Alnylam_RNA_interference
technology,0.04704789777255236,ZigBee_chipsets
technology,0.046879957171308106,micromechanical_devices
technology,0.04675533647836971,QuantumFilm
technology,0.046676549401400536,DisplayLink_USB_graphics
technology,0.04667318394155373,CyberDisplay_###K
technology,0.04665404029186959,GreenCert_suite
technology,0.046644162043985915,Transmeta_LongRun2
technology,0.04658100773574958,haptic_interfaces
technology,0.04654239843250707,software
technology,0.04650329054262059,Avigilon_HD_surveillance
technology,0.04645972653460362,NVIDIA_CUDA_architecture
technology,0.046352525212538964,Technological_advancements
technology,0.046349673920168755,infotainment_telematics
technology,0.04628757910855086,patented_digital_watermarking
technology,0.04628658712887379,multimodal_biometric
technology,0.046235866325071484,SMaL
technology,0.04622214480514053,gestural_interfaces
technology,0.04616454766054012,nanotechnology
technology,0.04607914392331658,About_Tellabs_Tellabs
technology,0.04605117632875633,CMOS_photonics
technology,0.04604223812444097,facility_Kelsan_Technologies
technology,0.0460167582694897,Nanomanufacturing_Technology
technology,0.04595274701545904,Wavefront_Coding
technology,0.04590598374314325,solutions
technology,0.04589806348655934,ARC_configurable_processor
technology,0.045886928384843984,plasmonic_devices
technology,0.045868184643197196,On2_VP7
technology,0.045867410795176866,semiconductor_nanocrystal
technology,0.0458659254224667,productsand
technology,0.04585886730528799,magnetic_levitation_maglev
technology,0.045825617808468166,Raman_spectrometers
technology,0.04580827634175755,Luxid
technology,0.04574599456014816,biophotonic
technology,0.04571456802074536,innovative
technology,0.045643654457862226,SimCell
technology,0.04557383155326278,ABBYY_OCR
technology,0.0454980619642118,flexible_OLED_displays
technology,0.045430664475890836,audio_watermarking
technology,0.04538962456275897,biotechnology_nanotechnology
technology,0.045369260414519275,proprietary
technology,0.04536094544350888,technological_knowhow
technology,0.04536046763130841,predictive_diagnostics
technology,0.04535310828469896,virtualization_cloud_computing
technology,0.045332806459789765,LaserCard_optical
technology,0.04533234942203279,BrightSite_®
technology,0.045273438293881085,IBM_InfoSphere_Streams
technology,0.04527138681758558,techno_logy
technology,0.045230284581123215,nextgeneration
technology,0.04518145944529017,multi_modal_biometrics
technology,0.045158093389964904,TI_MSP###_MCU
technology,0.04515399043737389,Zone_Sonography_technology
technology,0.04511496045165053,nanofluidics
technology,0.045095775253079395,Aspera_fasp
technology,0.045089340369205644,facial_biometrics
technology,0.045078267590820786,techologies
technology,0.04505270463809552,Omnitrol
technology,0.04504998318599718,Zone_Sonography_TM
technology,0.045045833490908294,ZANTAZ_Introspect
technology,0.0450331870484284,biodetection
technology,0.04502818040754519,fault_tolerant_computing
technology,0.04502806614810595,VoiceGear
technology,0.04502722997675512,mmWave
technology,0.04499344553801521,biothermal
technology,0.04496172296279255,protein_biochip
technology,0.044930447038105115,micro_optics
technology,0.044918709477528296,StarRC_Custom
technology,0.044913832676916954,patented_NanoStat_™
technology,0.044878905643784606,Archivas_ArC
technology,0.044867864027064996,Infinera_photonic_integration
technology,0.04479350190656106,Hyperstream
technology,0.04473239388100936,IVMS
technology,0.044730633246922835,Allin_specializes
technology,0.04469357683333186,microtechnologies
technology,0.044688507869118155,Camgian
technology,0.044685755255354564,Sennheiser_pioneering
technology,0.04468122642667183,technoloy
technology,0.044654209262901645,InSciTek
technology,0.044642835255086055,datacomms
technology,0.04463318033246999,Magnetic_Resonance_MR
technology,0.04462410709427189,PicoP_engine
technology,0.04459705876883646,Bilcare_Technologies
technology,0.04455362460109136,telemetrics
technology,0.044542567403539124,Immersion_TouchSense_technology
technology,0.04453728030766868,iTi_Solar
technology,0.04453491721472069,QuikCycle
technology,0.04453122975099966,POWER5_microprocessor
