probability,word
0.06333502,shop
0.060924347,kelvin
0.053665474,british
0.03746281,second
0.030676609,uracil
0.029549936,liter
0.026809538,gross_sales
0.022113947,crown
0.02165257,bachelor_of_arts
0.020436255,swedish
0.018947586,group
0.0146169625,core
0.0142188165,state
0.0141375065,united_kingdom
0.013677709,star
0.013432173,interest
0.013260613,retail
0.012987225,sweden
0.012772337,sell
0.009717858,percentage
0.009396245,firm
0.008675867,marketplace
0.008550235,chain
0.0076585254,originally
0.0071575087,statement
0.0066481903,company
0.006264838,walter
0.0062322123,completion
0.006022782,business
0.0059744394,london
0.0059397733,include
0.0057449103,match
0.0057163085,royal
0.005290451,selling
0.0052441866,wales
0.005134852,equipment
0.004936757,machine
0.0049257246,bristol
0.004869141,autonomy
0.004868793,allice_shad
0.0048545315,munition
0.004798631,propose
0.004734857,tax
0.0046995855,concentrate
0.004627753,birthmark
0.0046102894,pizza
0.004600311,cold
0.0045768623,blessing
0.0045598624,trading
0.0043858206,weaponry
0.0043424284,retailer
0.0042305263,commonwealth
0.004195375,mining
0.0040204315,brother
0.003992644,minority
0.0038943843,shirt
0.0038943843,appleton
0.0036867228,allow
0.0036852905,addition
0.0036306232,shutting
0.0035518983,beginning
0.0034433205,close
0.0034297032,large
0.0032547535,buying
0.0032526234,penny
0.0032336917,transportation
0.0030976427,expect
0.00304767,restructure
0.0029767842,clothing
0.002825373,right
0.0028218615,development
0.002768042,alabama
0.0027468624,spokesman
0.0026846624,edward
0.0025351807,retention
0.0024913542,sale
0.0024882022,segregation
0.0024878841,forte
0.002444189,airport
0.0024188936,early
0.002277192,manufacturer
0.0022542332,jupiter
0.0022542062,goteborg
0.0022541578,declination
0.0022519373,greeting
0.0022519373,artistic
0.0022435503,compatible
0.0022222062,operations
0.0021910833,april
0.002179708,federate
0.0019949328,keep
0.0019723484,command
0.001965623,marlin
0.0019213827,wilkinson
0.0018722705,dwell
0.0018720955,promotional
0.0018668851,get
0.0017835965,strong
0.0017551499,catalog
0.0017437838,comparable
0.0017312022,hostel
0.0017154422,quote
0.001686377,continue
0.0016813403,enterprise
0.0016733349,exceptionally
0.0016455002,amsterdam
0.0016313033,apparel
0.0016147555,intend
0.001604685,fiscal
0.001588436,tell
0.0015781781,let_go_of
0.00153193,unify
0.0015271477,consolidate
0.0015225981,future
0.001510595,sock
0.0014926373,national_association_of_securities_dealers_automated_quotations
0.0014836481,entree
0.0014633414,get_down
0.001460943,strength
0.0014116858,pant
0.0013868577,chicago
0.0013805323,annual
0.0013659088,nobel
0.0013495184,associate
0.0013020933,easter
0.0013020933,ala
0.0012948139,retreat
0.0012948139,optimistically
0.0012948139,major_league
0.0012417701,catena
0.0012278872,amount
0.0012071128,milwaukee
0.0011790714,put
0.0011750532,property
0.0011503081,deal
0.001127944,say
0.0010788923,heart
0.0010759376,congress
0.0010684518,younger
0.0010684518,trafalgar
0.0010684518,horowitz
0.0010684518,disable
0.0010684512,pharmacy
0.0010684512,grouch
0.0010684512,digital_subscriber_line
0.001068439,warrior
0.001068439,tuscaloosa
0.001068439,methane
0.001068439,counterclaim
0.0010604459,computerization
0.0010459825,today
0.0010248072,major
0.0010154488,nilsson
0.0010133041,institution
0.00096673745,year
0.00095161796,diary
0.00094832113,sear
0.0009383949,ease
0.00093036576,seaward
0.0009203114,dean
0.0009009493,seven
0.0008568724,penetration
0.00083882496,operate
0.0008312216,law
0.00082522974,sword
0.0008111715,nutrition
0.0008106583,johnson
0.0008029028,feeling
0.0007935328,take
0.0007784558,outside
0.000766996,flight
0.00073695055,publicly
0.0007098616,announcement
0.0007043377,retailing
0.0006925334,international
0.00069234124,electrical
0.00067431695,procure
0.00066404726,key
0.0006378149,accelerate
0.0005690358,corporation
0.0005638792,lazy
0.0005638725,rubidium
