probability,word
0.0365077735127,bacillus
0.033869919241,american
0.0102975680251,actor
0.00866491287888,actress
0.00816150060255,singer
0.00792554011037,english
0.00754469356845,politician
0.00732364917744,writer
0.00703351895322,german
0.0066011139784,british
0.00638021338075,player
0.0063075087241,french
0.00627295362906,football_player
0.00603571950061,movie
0.00521883387326,born
0.0050774857279,toilet
0.00483598214594,president
0.00459056265285,state
0.00443804941662,italian
0.00410162572459,war
0.00391469779339,unite
0.00389055161549,musician
0.0038326966496,day
0.00379706108539,director
0.00370515251409,die
0.00366889538371,january
0.00359947277365,king
0.00338701896088,people
0.00332690759804,composer
0.00326304908796,award
0.00324106125796,new
0.00323150899067,killing
0.00317926980111,curate
0.00302597690932,canadian
0.00295784207598,russian
0.00294241567202,prime
0.00292300940651,universe
0.0028669160775,two
0.00277690569118,april
0.00276149236781,february
0.00264228252099,best
0.0026085515533,thursday
0.0026037925408,march
0.00258860043007,japanese
0.00244605904012,george
0.00237315191223,december
0.00232922019118,august
0.00227589115778,television
0.0022644720404,november
0.00222413291492,october
0.00221389759509,poet
0.00217858359575,governor
0.00212181350468,september
0.00210284584679,june
0.00209309500402,july
0.00206995692023,manufacturer
0.00205865124942,james
0.00202195848654,scottish
0.00196359558063,australian
0.0019411950452,henry
0.00191060038267,battle
0.00188333400251,charles
0.00186958988735,robert
0.00181882454831,songwriter
0.00179582455259,spanish
0.00178504738325,general
0.00170642379403,death
0.00167720862541,south
0.0016411103861,france
0.00160749551008,painter
0.00156555455476,prize
0.00152927827278,indian
0.00151354812341,england
0.00151214608224,paul
0.00148312508031,emperor
0.00147453863006,begin
0.00146361153089,comedian
0.00145642605905,swedish
0.00142044125634,nobel
0.00140835945012,establish
0.00140163986039,dutch
0.00140133294058,ice
0.00139092386732,mathematician
0.00138458621664,physicist
0.00136014998843,irish
0.00134675536816,david
0.00133249470781,force
0.00132744468691,time
0.00129522202166,artist
0.00128356651515,field_hockey
0.00127930332392,love
0.00127656368149,michael
0.00127290479213,baseball
0.00126848189602,journalist
0.00125572474978,austrian
0.00125566991691,year
0.00124819946254,militant
0.00124354173033,polish
0.00123622861983,philosopher
0.00122968266166,queen
0.00121390158396,thomas
0.0012135209883,star
0.00119810413543,leader
0.00119263705545,football
0.00118713536664,life
0.00118191110957,city
0.00116050127347,soviet
0.00113320070746,york
0.00113027723592,basketball
0.00112189088454,joule
0.00111705428236,jean
0.00111663618009,duke
0.001105570708,end
0.00110390474959,prince
0.00109444934511,three
0.00109292046011,birth
0.00107910697704,mary
0.00107550154731,screenwriter
0.00107460023861,event
0.00106284409115,song
0.00105296429498,kingdom
0.00104274084483,joseph
0.00103890625284,national
0.00103728260268,peter
0.00103697406035,democracy
0.00101267512772,germany
0.00101255667315,guitarist
0.00100076660167,old_age
0.00100027662714,doctor
0.000992310551119,edward
0.000975155170171,wind
0.000973055071907,kill
0.000968792645469,louis
0.000963444929232,child
0.000962525116814,model
0.000959951672008,series
0.000957716814747,tungsten
0.000956105145603,island
0.000945732693427,athlete
0.000939625666658,tennis
0.000936416991216,japan
0.000923675394905,pope
0.000923212713381,hit
0.00091839004549,rock
0.000904285473414,record
0.000900219991134,open
0.000894969795649,swiss
0.000893435918167,clang
0.000886408217248,woman
0.000878832775923,roman
0.00086790794335,know
0.000866915846304,brother
0.000858881680848,frank
0.000851147574969,set
0.000848072763303,aluminum
0.000840526130698,let_go_of
0.000839842709662,son
0.000834341313415,north
0.000834006180118,play
0.000833543644194,coach
0.000831807998604,united_states
0.000828918705156,argentine
0.000827691333389,anne
0.000826974309853,nominate
0.000823736740011,book
0.000818230626281,later
0.000817464367407,chinese
0.000805172923512,flight
0.000805091236018,independence
0.000802254219979,army
0.000797340969917,scientist
0.00079666647683,union
0.000794290908704,win
0.000792008901311,businessman
0.000788583772164,return
0.000779771227923,man
0.000779149577465,brazilian
0.000778188874873,degree_centigrade
0.000776256075102,london
0.000767030216691,attack
0.000763846472275,california
0.000759835180309,conductor
0.000754168591197,approach
0.000751619042212,hydrogen
0.000750655361683,vitamin_e
0.000749618047448,korean
0.000748534266552,martin
