probability,word
0.00985539545118,people
0.00746814710495,name
0.00632579436767,use
0.00555065491679,like
0.00520113702605,person
0.0046626673031,different
0.00463232069425,normally
0.00432339716928,change
0.00431445020793,nitrogen
0.00429947577637,water
0.00425201000347,page
0.00401188398468,life
0.00389372518943,example
0.00349745107349,manner
0.00337532066541,things
0.00331907213955,volt
0.00329332096192,plant
0.00322004947161,time
0.00305478055381,work
0.00298278008732,form
0.00296166527513,animal
0.00294018889508,image
0.00288195491591,include
0.00286903577392,word
0.00282936737486,type
0.00270552926759,state
0.00261476369303,know
0.0025849663594,god
0.00255935148995,topographic_point
0.00249748396451,body
0.00247052646796,aid
0.00243538488479,mention
0.00242074612475,good
0.00241138140901,food
0.00240379411317,large
0.00234814706694,group
0.00234015418287,cell
0.0022301350081,kind
0.00222586104691,write
0.00222067169411,book
0.00219020756997,ad
0.00216800560331,small
0.00215124447824,hanker
0.00209359627991,child
0.00207338220551,park
0.00203031679847,cause
0.001991559635,associate
0.0019491728494,idea
0.00194464276056,semen
0.00187397889843,plan
0.00184618226012,new
0.00184447526363,means
0.0016775320204,expression
0.00166300078312,land
0.00164732479617,special
0.00164264798135,words
0.00163752956776,difficult
0.00162146098695,survey
0.00161592822654,universe
0.00159113361074,need
0.00157591046503,populate
0.00157070024721,homo
0.00154057267895,web_site
0.00153741455974,turn
0.00151901320464,happen
0.00151241847624,make
0.00151098606741,see
0.00149671448183,church
0.00148539931838,woman
0.00147657243598,article
0.00143991159216,eat
0.00143874571606,development
0.0014273535016,important
0.00141597182774,species
0.00141506817436,brand
0.00140477616291,right
0.00140433735781,beginning
0.00140190414595,believe
0.0013983565197,religion
0.00138623774409,family
0.00137905853653,information
0.00137763380039,air
0.00136176320051,produce
0.0013443804396,power
0.00133228561432,rock
0.00132486164242,history
0.00132174956245,devising
0.00132083796833,chemical
0.00132051556189,old_age
0.00129164214913,attempt
0.00129158290258,better
0.00127497160549,parts
0.00125968375131,tree
0.00125496613668,certain
0.00124864128614,male
0.00124781751376,man
0.00124390699204,let
0.00123651745036,free
0.00122360634082,think
0.00122169874982,license
0.00122063765256,privation
0.00121763970505,old
0.00121560502105,user
0.0012079642681,material
0.00119949172998,money
0.00118538791472,world
0.00118367600153,control
0.00118261408965,game
0.00117559669569,female
0.00116148819383,base
0.00114800380867,metallic_element
0.00113677213811,main
0.00113544516225,look
0.00113526126302,drive
0.00113190384387,show
0.00112224937924,basic
0.00112186682215,case
0.00111931073925,software
0.00111713427205,copper
0.00111107946268,high
0.00110489124084,talk
0.00110257678652,simple
0.0011019629694,file
0.00109615588383,problem
0.0010943482023,version
0.00108277367624,picture
0.001074532134,end
0.00107170914719,compound
0.00106906400797,house
0.00106690434349,inside
0.00105030238757,egg
0.00104846373797,english
0.00104549258249,strong
0.00102944598685,travel
0.00102924544363,acid
0.00102877454339,order
0.0010235662138,run
0.00102040208644,position
0.0010201637023,age
0.00101306296855,number
0.00101247539133,list
0.00100090836583,dirt
0.000995490956371,necessitate
0.000981224732163,meaning
0.000978217811549,narrative
0.000977304472514,bird
0.000968694719243,screen
0.000967648801156,mean
0.000966783325472,paper
0.000952776532898,batch
0.000945989397053,building
0.000933421766501,incorporate
0.000931315375039,skin
0.000925969832236,tell
0.000924399989125,redirect
0.000922676624736,machine
0.000919544529573,disease
0.000919085220803,natural
0.00091630563429,consequence
0.000913327400149,set
0.000910499176711,verb
0.000909525805172,fish
0.000906028910777,day
0.00090127708561,support
0.000894492218665,modern
0.00088835290578,art
0.00088406895063,text
0.000878164760426,print
0.000877457384535,document
0.000877456826618,protect
0.00087729945753,liquid
0.00087333967879,rule
0.000870199744969,later
0.000870130000676,function
0.000864001208282,transcript
0.000861530144435,early
0.000859974119018,sell
0.000859704379617,class
0.000855304395086,subject
0.00084696262004,die
0.000846773246655,data
0.000845249302304,belief
0.000844526202657,procedure
0.000844326479361,similar
0.000843799227113,work_force
0.000837549792664,cat
0.00083238804771,ball
0.000828713802464,home
0.000825900590058,windows
0.000824314739944,supply
0.000823450378305,able
0.000822538474145,method
0.000822531709432,century
0.000821798465404,thing
0.00081171955943,short
0.000811102626206,area
0.000811036093894,particularly
0.000807794419975,ways
0.000806296162995,term
0.000800485455188,easy
0.000797971413982,sociable
0.000797186684077,adult
0.000796920699431,get_down
0.000794642738099,shape
0.000789174705105,size
0.000787241912937,clasp
0.000781247923844,substance
0.000781168783263,language
0.000780386982344,reason
0.000779452365212,foot
0.000778818698394,play
0.00077796289107,earth
0.000771115998375,head
0.000769447789777,piece
0.000768108065845,computer
0.000767338261849,salt
0.000767085648491,object
0.000766126645362,bad
0.000759482583439,away
0.00075855792097,action
0.000757664812789,wall
0.000754536956429,brain
0.000752700396131,get
0.000752458080558,today
0.000752156877921,drug
0.000748688123443,insect
0.000747854252294,blood
0.000743799924853,take
0.000738979088871,bible
0.000738548533218,mind
0.000736311187045,start
0.000730985877328,dog
0.000729858174549,given
0.000729402795721,alternatively
0.000723957165999,engine
0.000723638664332,writing
0.000722729521294,merchandise
0.000721628323696,little
0.000720562339018,color
0.000719747330401,dry
0.000718957588124,choice
0.000718359424762,birth
0.000713649950689,year
0.00071327857625,surface
