probability,word
0.06420289,state
0.038468942,company
0.03403226,share
0.022832537,stock
0.013767537,split
0.011097788,stockholder
0.0105928155,corporation
0.010051889,second
0.009809874,expect
0.009797482,dividend
0.009349384,addition
0.008857383,park
0.008603074,unit_of_measurement
0.008230193,sale
0.007745436,one-fourth
0.0075420453,percentage
0.0073971213,board
0.0073329867,operations
0.006687036,consequence
0.006246118,cash
0.005756573,report
0.0053916816,plan
0.0053278934,sell
0.005278917,fiscal
0.0052430513,year
0.0052385232,meeting
0.005048162,annual
0.0048003313,operate
0.004657351,approve
0.00460387,gross
0.0044665625,end
0.004452664,charge
0.0044106226,american
0.004165447,complete
0.004139058,payment
0.004118624,class
0.003999025,new
0.0038335614,pay
0.0038057985,plant
0.0038020874,property
0.003773568,resource
0.0036960042,amalgamation
0.0036930887,income
0.0036874174,costs
0.0036278404,bacillus
0.0035093308,previously
0.003384371,holder
0.003311649,president
0.003243815,shop
0.0032099716,general
0.0031940008,future
0.0031868203,announce
0.0030531464,brown
0.002999253,distribution
0.002997443,change
0.0029574449,restructure
0.0028869887,april
0.0028763723,associate
0.002861644,vote
0.0028528331,record
0.002848861,tax
0.0028483502,receive
0.002839698,assets
0.0028259645,subordinate
0.0028225319,populace
0.002777718,footing
0.002774004,mining
0.0027040248,include
0.0026658247,date
0.0026433365,reduce
0.0026013816,outstanding
0.0025737265,extra
0.0025553103,blessing
0.0025522502,business
0.0025404955,time
0.0025255184,power
0.002478926,gas
0.0023971335,continue
0.0023921551,division
0.0023562543,return
0.002304993,see
0.002273809,june
0.0022537592,december
0.002244918,hughes
0.0022133896,form
0.002212866,field
0.00216021,utility
0.0021598267,establish
0.0021562325,authorize
0.002143589,development
0.0021076305,accounting
0.0021030828,propose
0.0020940409,degree_centigrade
0.0020894655,expense
0.0020597195,add
0.002021974,coal
0.0020081731,declare
0.0020038593,industry
0.00196758,march
0.0019542344,estimate
0.0019472135,certain
0.0019320049,initial
0.0019233169,continental
0.0018474206,electric
0.0018335308,subject
0.001822918,service
0.001809869,director
0.0017941069,special
0.0017689014,warrant
0.0017387787,international
0.0017356094,distribute
0.001727709,motor
0.0017200429,prefer
0.0016847277,operation
0.0016689012,necessitate
0.0016507271,gain
0.0016454469,qualify
0.0016448271,debt
0.0016315336,restaurant
0.0016135302,meter
0.001608965,drilling
0.0016065792,mineral
0.0015849179,nuclear
0.0015698747,fourth
0.0015127496,shutting
0.0014892468,old_age
0.0014835582,services
0.0014769875,post
0.0014757245,effective
0.0014616175,baker
0.0014577837,wells
0.001401842,metallic_element
0.0014013468,estate
0.001395916,keep
0.0013818087,oxygen
0.0013506322,merchandise
0.0013411929,net_income
0.0013361437,calendar_month
0.0013311199,represent
0.0013098157,early
0.0013068535,value
0.0013044603,gold
0.0013012447,capital
0.0012986555,cost
0.0012958033,royalty
0.0012878276,joule
0.0012644842,increase
0.0012589181,line
0.0012564388,acquisition
0.0012549551,lease
0.0012525447,center
0.0012520072,result
0.0012518478,corn
0.0012496382,set
0.001237919,canal
0.0012185827,care
0.0012155324,seven
0.0012045443,decision
0.0011919026,unite
0.0011867724,system
0.0011610766,peabody
0.0011593063,let
0.001157754,trade_name
0.0011535593,tool
0.0011492823,option
0.0011490061,number
0.001140643,dynamics
0.0011327016,decrease
0.0011309216,franchise
0.0011236612,reverse
0.0011096105,use
0.001109427,agreement
0.0011042362,postpone
0.0010887134,tax_return
0.0010842646,hearer
0.0010728397,undertaking
0.0010552604,liabilities
0.0010362315,significant
0.0010296158,interim
0.0010268182,unify
0.0010177013,presently
0.0010134153,flow
0.0010126352,elder
0.001008479,final
0.0010079944,guinness
0.0009974649,north
0.0009969885,contract
0.0009865871,inventory
0.0009807606,gross_sales
0.00097468955,delay
0.00097156386,staff
0.0009690774,block
0.0009643157,retail
0.0009491545,shell
0.0009426051,time_period
0.0009412105,exclude
0.000921828,earlier
0.0009198766,oppenheimer
0.0009190804,schedule
0.0009166557,determine
0.00091393926,incur
0.0009113977,selling
0.0009109537,losings
0.0009029065,asset
0.0008992732,reed
0.0008875542,technology
0.0008865471,write
0.00088586676,get
0.00088477676,action
0.0008845232,goal
0.0008787206,july
0.0008690988,procedure
0.00086861657,management
0.0008654435,engine
0.0008591435,issue
0.0008578757,germanium
0.0008534357,ending
0.00085160113,account_payable
0.00084668485,artwork
0.0008463607,spokesman
0.0008439536,department
0.0008424201,season
0.00084094715,liter
0.0008394588,recommend
0.0008355778,venture
0.00082929357,opinion
0.00082805596,equity
0.0008269511,working
0.0008220944,better
0.00081845955,california
0.0008155961,northern
0.000811635,quarterly
0.0008091186,trust
0.00080601877,august
0.00080307125,statement
0.00080267544,stay
0.0007995053,publish
0.00079747057,exist
0.00079563446,fiber
0.00079545163,affect
0.00079401996,well
0.00078819855,disposal
0.00078263105,alberta
0.00078162854,regulative
0.0007774012,november
0.0007678025,integrate
0.00076636794,explosion
0.00076614873,champion
0.00075695134,recover
0.0007500622,involve
0.00074096216,ask
0.0007348644,provision
0.0007277836,entertainment
0.00072663656,screen
0.0007248744,work
0.0007246698,georgia
0.0007222708,analyst
0.0007216573,executive
0.0007181778,sum
0.00071293965,default
0.00071048806,vacate
0.00071012496,connection
0.0007064551,reflect
0.0007064093,intend
0.0007018039,hour
0.00070113054,universal
0.0006994456,fabrication
0.0006968257,ward
0.00069347915,file
0.00069274474,supply
0.00069043663,dissolution
0.00068984396,spin
0.0006896687,investing
0.00068737904,rate
0.00068630185,retention
0.0006831387,know
0.00067979854,wait
0.00067846756,backlog
0.0006726855,drug
0.0006695577,sovereign
0.0006694415,smith
0.00066571234,current
0.0006651529,generate
0.0006642515,travel
0.0006638557,produce
0.00066231244,transaction
0.000660505,employee
0.0006577875,today
0.00065727014,corporate
0.0006537836,cent
0.00064429006,ohio
0.0006429314,wage
0.000638117,later
0.0006364196,release
0.00063593144,military_officer
0.0006356335,parts
0.0006307669,real_number
0.0006243488,take
0.0006242994,stopping_point
0.00060931954,partnership
0.00060651964,approach
0.0006038322,sharing
0.00060373225,owner
0.0006033958,par
0.000598944,construction
0.0005983303,direct
0.0005922586,cubic
0.0005921126,series
0.00059149717,scan
0.00058949774,decree
0.0005836729,mix
0.000581169,tend
0.00058108027,suspend
0.0005776155,united_states
0.00057626807,force
0.0005696885,refund
0.00056902034,publication
0.00056529156,exploration
0.00056374294,higher
0.0005621002,duty
0.0005617816,january
0.0005582596,discontinue
0.0005579919,redemption
0.0005562365,put
0.00055381167,topographic_point
0.0005525988,nova
0.000549683,discovery
0.00054756476,possible
0.0005435871,deliver
0.00054350257,belief
0.0005416099,unsecured_bond
0.0005383884,reappraisal
0.00053653214,health
0.0005342371,defense
0.0005294789,campaigner
0.00052829256,equipment
0.00052431086,make
0.0005217699,amount
0.00051913585,liability
0.0005147983,christian
0.00051460735,remainder
0.0005139134,available
0.00050875754,principal
0.0005079128,chiefly
0.0005072218,eastern
