probability,word
0.031590544,state
0.019345032,second
0.017406212,canadian
0.017070489,canada
0.016554188,company
0.016504563,franc
0.014476515,sell
0.014459123,unit_of_measurement
0.0109494785,interest
0.010173157,subordinate
0.009836719,percentage
0.009440454,corporation
0.0087772105,group
0.008643704,cable
0.00768589,business
0.0074256053,international
0.007377082,warner
0.007154451,union
0.007144796,french
0.0068561267,sale
0.0063613164,bargain
0.0063154674,get
0.0060017337,industry
0.0057454226,merchandise
0.005712796,spokesman
0.005624949,chemical
0.005535617,venture
0.005300751,british
0.0050356817,european
0.004989087,radio
0.0049844906,television
0.0049732113,government
0.0049156514,firm
0.004746454,establish
0.0046916883,transportation
0.0045023477,agree
0.004305561,em
0.0042549735,nitrogen
0.0042154924,undisclosed
0.0041549606,food
0.0039823973,equipment
0.0038417138,joint
0.0037667006,communications
0.0037483962,royal
0.0037112061,footing
0.0035971736,liter
0.0034741051,acquisition
0.0033846518,vessel
0.0033640405,france
0.003222166,details
0.0032130617,west
0.0032130098,dart
0.003207583,port
0.0032019457,silver
0.0031644457,swiss
0.0030579502,deal
0.0029674731,retention
0.0029565187,dad
0.0029295268,unwrap
0.00288128,kelvin
0.0028609412,technology
0.00282092,investing
0.0028175497,news
0.0027835746,sa
0.0027738106,thymine
0.0027638823,ship
0.00272011,new
0.0027033917,hotel
0.0027025978,spouse
0.0026343286,division
0.0026165678,worsen
0.002575423,station
0.0025587732,australia
0.0025405355,singapore
0.0025278726,bell
0.0025076396,industrial
0.00249079,operate
0.0024241772,uracil
0.0024144063,report
0.002398987,shell
0.0023822905,majority
0.0023422907,motor
0.0023084127,dutch
0.002250533,belgian
0.0022440478,supermarket
0.0022300708,allice_shad
0.0022269753,star
0.0022182139,degree_centigrade
0.002169999,jacobs
0.0021510094,gross_sales
0.002143674,sum
0.0021372968,container
0.002133863,consortium
0.002128325,newspaper
0.002100406,people
0.002089106,consolidate
0.0020572254,plan
0.0020367368,complete
0.0020332106,trust
0.0020097126,london
0.0019746078,operation
0.0019677088,beginning
0.0019425636,core
0.0019246159,include
0.0019197736,president
0.00189808,area
0.0018924046,clark
0.0018652967,wholly
0.0018589029,manufacturer
0.001848835,carrier
0.0017911776,junior
0.0017626387,omega
0.0017453369,door
0.0017420584,tungsten
0.0017369391,metric_ton
0.001724198,buy
0.0017175972,water
0.0017159788,annual
0.0017087689,german
0.0016933664,germany
0.0016561972,services
0.0016529931,haler
0.0016388247,vitamin_d
0.001616213,home
0.0016066113,sun
0.0016006782,line
0.0015948963,ferry
0.0015677308,italian
0.0015333536,family
0.0015190135,negotiation
0.0015032929,employment
0.0014962588,imperial
0.0014947028,abroad
0.0014853157,purchase
0.0014716944,worker
0.0014480643,block
0.0014228658,norway
0.001419973,announce
0.0014155719,major
0.001412104,print
0.0014083846,toronto
0.0013822871,award
0.0013781415,starch
0.0013779135,claim
0.0013729113,cash
0.0013674774,safety
0.0013576892,aerospace
0.0013353782,give
0.0013231514,principle
0.0013215876,thousand
0.0013108766,keep
0.0012892685,construction
0.0012786986,forte
0.0012735501,general
0.0012730613,control
0.0012690823,possible
0.0012602538,billion
0.0012589192,produce
0.0012552041,carbide
0.0012420567,contract
0.0012320125,switzerland
0.0012270105,perusal
0.0012103191,elevator
0.0012038593,work
0.001198196,united_kingdom
0.0011827704,scheme
0.0011822494,lynch
0.0011816857,clasp
0.0011720918,stopping_point
0.0011701785,bow
0.0011584277,foundation
0.0011521378,channel
0.00115081,set
0.0011460185,belgium
0.001132004,diethylstilbestrol
0.0011171035,add
0.0011100222,plastic
0.0011039167,plant
0.0010958384,recently
0.0010957955,jointly
0.0010939235,cargo
0.0010867083,quote
0.0010853732,expect
0.001073135,employee_turnover
0.0010590826,post
0.0010546371,nevada
0.0010536565,enterprise
0.0010459974,register
0.0010403686,luck
0.001034398,salvage
0.0010308906,avon
0.0010194184,transaction
0.0010060439,license
0.0010013761,publication
0.0009973384,originally
0.0009947271,battery
0.0009932128,confirm
0.0009815681,maker
0.00097303174,develop
0.0009680322,private
0.00096643047,equity
0.0009497398,arbitration
0.00094904494,herald
0.00094733137,subscriber
0.00094287074,suburban
0.00093183265,accident
0.0009128321,right
0.000905877,broadcast_medium
0.00090363703,fiscal
0.00089682976,procedure
0.0008830735,stations
0.00087157555,sudan
0.00087111606,crew
0.0008645014,given
0.00085703586,bayou
0.00085100887,eskimo_dog
0.00085039274,old_age
0.00084964046,management
0.00084364373,reason
0.00083940435,material
0.00083330664,wood
0.00083308655,kappa
0.0008277567,axial_rotation
0.0008277157,asset
0.00082395814,voice
0.0008166982,magazine
0.0008122622,vitamin_e
0.0008095377,sister
0.00080604415,linotype
0.00080428494,involve
0.00080186594,lear
0.0007996368,placement
0.00079909596,small
0.00079543114,retain
0.00079400634,large
0.0007876402,decide
0.00078193645,highland
0.0007816203,quest
0.00078019087,finance
0.00077796075,distributor
0.00077654945,distribution
0.00077200454,prompt
0.00076913415,australian
0.0007626365,han
0.00076242123,parent
0.0007623965,year
0.00075615733,seaport
0.00075117534,compete
0.0007509361,houston
0.0007462357,shanghai
0.0007448631,activity
0.00074220053,montreal
0.0007406587,writing
0.0007365423,market
0.0007360634,car
0.00073503435,return
0.0007284916,partially
0.0007270923,gross
0.0007268424,lumber
0.00071478594,regional
0.0007086177,prosecute
0.00070643757,buying
0.00070573186,operations
0.00070503296,publisher
0.00070377305,ariadne
0.00070097344,chinese
0.0006965842,know
0.0006944672,wide
0.0006936534,europe
0.00069216,analyst
0.0006883561,coup_d'etat
0.0006883509,ice
0.0006853845,associate
0.0006850901,shipbuilding
0.0006837879,employee
0.00067621545,fit
0.00067593495,command
0.00066825986,time
0.00066738634,foreseeable
0.0006662074,moore
0.0006618833,appliance
0.0006514062,frequency_modulation
0.00064180576,lawrence
0.0006381642,apt
0.0006364402,baseball_club
0.0006361817,seven
0.0006347554,custom
0.0006340436,exclusive
0.00063205976,history
0.0006237605,nisan
0.00062375545,alveolar_consonant
0.0006189438,tug
0.0006174346,occidental
0.0006167296,jerome
0.00061576284,physique
0.0006095317,hydrogen
0.00060021254,shipyard
0.0005999047,island
0.00059674325,agent
0.00059332623,transport
0.00058906974,phase
0.000589054,young
0.0005860199,teheran
0.0005829997,understanding
0.0005817798,community
0.000580962,expansion
0.0005808861,tonnage
0.0005774663,boatman
0.0005774536,dias
0.00057647965,available
0.0005752248,free
0.0005736479,park
0.0005714093,newman
0.0005682831,daily
0.00056753244,selling
0.00056700147,delivery
0.0005658139,schmidt
0.00056569657,sawmill
0.0005637634,catastrophe
0.00056061835,luxembourg-ville
0.00055378187,widening
0.0005514469,site
0.0005511433,cote
0.0005481907,privately
0.00054516323,identify
0.00053816946,michael
