probability,word
0.07529763,oil
0.040885843,state
0.033925727,petroleum
0.030355351,monetary_value
0.01642273,organization_of_petroleum-exporting_countries
0.014398091,second
0.014257992,energy
0.013047708,production
0.012262197,gas
0.010607944,barrel
0.009914999,barrels
0.009323718,saudi
0.008091341,gulf
0.0072485986,day
0.0069162324,end_product
0.0068524694,refinery
0.005920497,ecuador
0.00562826,exploration
0.005122754,texas
0.0050242506,february
0.004865769,export
0.0048205396,arab
0.0047534658,arabian_peninsula
0.0047167353,degree
0.0046490836,raise
0.0045883497,calendar_month
0.004572159,produce
0.0045646676,grapevine
0.0041544554,week
0.004023243,stocks
0.003988435,company
0.003918968,venezuela
0.003911409,contract
0.0038644834,aluminum
0.003854439,natural
0.0037958503,today
0.0037674264,quota
0.0037170488,supply
0.0035775974,march
0.0035584301,curate
0.003467437,member
0.003462454,official
0.0034620166,north
0.003415622,dome
0.003390483,river
0.0033731465,capacity
0.0032697476,sea
0.0032161076,mine
0.0031398018,repair
0.0030626783,demand
0.0030109775,refining
0.0029120648,west
0.0028981925,aid
0.0028973469,kuwait
0.0028762175,northern
0.002771579,average
0.002758518,pacific
0.0026416872,beginning
0.0026362485,december
0.0025800841,lake
0.0025218625,report
0.0024723848,metric_ton
0.0024685564,addition
0.0024619617,market
0.00243709,corporation
0.0024094621,light
0.0023810107,damage
0.0023338313,fields
0.0023093012,sum
0.0022254447,region
0.002219,class
0.0022182127,delhi
0.002217741,industry
0.0021960265,fuel
0.0021843559,change
0.0021747486,iran
0.0021547214,consumption
0.0021513263,mile
0.0021491272,gold
0.002119725,diamond
0.002115128,topographic_point
0.0020839015,heavy
0.002058335,primary
0.0020429501,close
0.0020085266,earthquake
0.0019914997,militia
0.0019894666,offshore
0.001981102,development
0.001969359,ceiling
0.0019279243,santos
0.0018902806,add
0.0018810437,irani
0.0018748953,east
0.0018672269,white_clover
0.0018641746,agency
0.0018405034,selling
0.0018243588,effective
0.0018235648,attack
0.0018062644,post
0.0018025362,old
0.0017554177,cargo
0.0017466482,undertaking
0.0017404751,center
0.0017244957,seashore
0.0017212309,auction
0.0017203127,percentage
0.0016954315,days
0.0016717111,gross
0.0016611809,suspend
0.0016576999,daily
0.0016472901,louisiana
0.0016377288,harmonize
0.0016323818,use
0.0016279666,south
0.0015519144,estimate
0.0015517272,refiner
0.0015516636,manufacturer
0.0015412881,continue
0.001537156,iraq
0.0015273086,future
0.0015053158,april
0.0014954,main
0.0014806063,lower_berth
0.0014762454,hide
0.0014743664,agree
0.0014650463,poster
0.0014329291,january
0.00141047,say
0.0014031607,bahrain
0.0013732223,associate
0.0013534508,australia
0.0013477879,bring
0.0013401508,drop
0.0013263845,facility
0.0013127332,president
0.0013108328,ore
0.0013089603,foot
0.0012862626,meet
0.0012817405,keep
0.0012770935,western
0.0012551023,kansas
0.0012517308,weather
0.0012342116,large
0.0012277912,guarantee
0.0012222793,plan
0.0012194709,cut
0.0012148621,location
0.0012148139,international
0.0012114103,terminal
0.001209178,survey
0.001204101,pump
0.0011935736,carolina
0.0011903486,statement
0.0011869558,mexico
0.0011850726,end
0.0011783879,domestic
0.0011782676,area
0.0011725703,standard
0.0011616736,cement
0.0011520954,gasoline
0.0011491486,spokesman
0.0011480948,mississippi
0.0011474128,lend
0.0011329349,storage
0.0011272557,trader
0.0011098656,approach
0.0010849173,chevron
0.0010792586,qatar
0.0010766033,previous
0.0010690832,intermediate
0.0010677504,cause
0.0010674654,british
0.001062878,following
0.0010571985,utah
0.0010535119,option
0.0010522206,merchandise
0.0010487868,strategic
0.0010390527,venezuelan
0.0010380999,australian
0.0010373221,worldwide
0.0010370802,tons
0.001036787,polish
0.001032169,news
0.0010244237,toilet
0.001020498,presently
0.0010201185,southern
0.0010162917,conference
0.0010088787,colombia
0.0010024037,flag
0.0010022001,clasp
0.0009993521,sherlock_holmes
0.0009979245,shopping
0.000994353,loan
0.0009895223,coal
0.0009844273,kingdom
0.0009816599,june
0.0009815873,emirate
0.0009813687,run
0.000981234,early
0.00096737745,equivalent
0.0009522167,universe
0.0009464906,mercantile
0.00094504794,show
0.00094162574,imperial
0.00093938026,agreement
0.000936358,exchange
0.0009332298,buyer
0.000925503,nigeria
0.0009236878,uracil
0.00092194224,need
0.00092168467,earlier
0.0009044043,let
0.0009013562,commodity
0.0008957058,michigan
0.0008925912,yesterday
0.00088633446,indonesian
0.000885284,philadelphia
0.0008844629,decrease
0.00087730045,zambia
0.0008745034,one-half
0.0008721522,friday
0.0008695523,establish
0.0008671243,maryland
0.0008576875,private
0.0008517181,group
0.000844152,remainder
0.0008387618,sell
0.00083184487,supplier
0.00082866463,new
0.00082457246,emergency
0.0008236953,sydney
0.00081781077,transport
0.000815467,resource
0.00081234664,ask
0.0008040625,year
0.00080094615,movie
0.00078972446,wind
0.0007890838,relief
0.0007875216,sweet
0.0007729077,ounce
0.00077220186,recovery
0.0007716483,kuwaiti
0.0007579561,barge
0.00075621647,goal
0.0007531594,association
0.000749632,egypt
0.00074855506,occidental
0.0007446625,volatility
0.00073933054,central
0.0007372015,sour
0.00073263596,cherished
0.00072827586,conveyance
0.00072634383,cosmetic
0.00071951083,land
0.0007173482,foreign
0.000711837,coerce
0.0007011456,expect
0.0006991808,equitable
0.00069875753,benchmark
0.00069433777,zambian_kwacha
0.00069233263,refund
0.00068945135,customer
0.000687243,weak
0.00068220316,follow
0.0006783767,kill
0.00067737274,sink
0.00067692716,weekly
0.00067317294,purchase
0.0006720751,measure
0.00067035126,zone
0.0006689051,adhere
0.00066520524,schedule
0.0006644688,partially
0.00066150475,finland
0.0006579757,night
0.000654644,iowa
0.00065241836,thomson
0.0006482209,figure
0.0006460208,maximum
